@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
1207,0,0,622,144,6631,0,1434,1286,0,2,2,Pass
1092,1,1,3715,720,3049,3,1240,284,0,2,0,Pass
1157,1,1,8123,441,369,2,1857,486,0,0,1,Pass
893,1,0,1061,541,1987,2,1263,1531,0,1,1,Pass
1191,0,1,2222,899,393,3,70,964,0,2,1,Pass
1811,1,0,5359,13,4291,1,1726,1886,1,2,2,Pass
37,1,1,7178,185,3185,1,389,1409,0,1,0,Pass
1200,0,0,8442,367,2231,2,1751,1733,0,2,1,Pass
874,0,1,479,281,7973,1,931,491,1,0,2,Pass
1553,1,1,2507,801,8969,1,340,929,0,0,2,Pass
1170,1,0,1860,196,4555,1,1952,1735,0,0,2,Pass
81,1,0,5342,92,7307,3,1240,1847,0,0,2,Pass
76,1,1,1852,466,8994,1,741,377,0,2,0,Pass
946,1,0,6347,617,4635,1,1860,459,0,2,2,Pass
313,1,0,9987,983,8085,2,1286,1766,1,0,0,Pass
293,1,0,3539,863,2912,2,430,469,0,2,2,Pass
908,1,0,9056,521,3448,3,832,553,1,0,1,Pass
702,1,1,8883,579,185,1,298,1584,1,1,2,Pass
425,1,1,7412,129,8968,0,346,1676,0,2,1,Pass
1873,1,1,1454,750,3619,1,1876,1655,0,2,0,Pass
310,0,0,5368,542,8286,2,1014,27,0,2,0,Pass
1640,1,1,6293,116,3970,2,1570,327,0,2,2,Pass
1070,0,1,7618,382,3019,3,415,805,0,0,0,Pass
1291,1,1,8098,720,422,2,149,432,0,2,1,Pass
1001,1,0,1103,701,8124,3,699,219,1,1,0,Pass
311,1,1,9959,882,3974,0,647,1044,1,0,0,Pass
1878,0,0,136,204,4150,2,1465,671,1,0,0,Pass
1945,0,1,6594,641,7302,0,717,887,1,1,1,Pass
962,0,0,5200,516,1113,3,67,1335,0,1,1,Pass
1376,0,0,7658,970,8996,3,1909,414,1,1,0,Pass
126,0,1,1762,129,7359,3,108,1544,1,0,1,Pass
751,1,1,8001,144,9557,2,1207,1217,0,0,1,Pass
669,0,1,7766,288,701,1,1906,748,0,1,0,Pass
265,1,0,6611,962,955,2,103,714,0,2,1,Pass
292,1,0,876,730,959,3,779,190,0,1,0,Pass
1556,0,0,9796,640,7601,2,672,500,0,1,2,Pass
170,0,0,4557,232,3711,3,762,1385,1,0,2,Pass
871,1,1,2565,327,1916,3,696,1965,0,0,1,Pass
1574,1,1,7712,149,4365,3,58,349,0,0,0,Pass
653,0,1,6974,641,1610,3,97,5,1,2,2,Pass
1700,1,0,2018,599,5143,1,1744,538,1,0,2,Pass
672,0,1,307,118,9653,3,613,317,0,1,0,Pass
1041,1,0,3659,207,8065,1,1740,1267,1,0,0,Pass
831,0,0,4658,311,8095,2,200,1609,1,1,0,Pass
155,1,1,2974,573,8428,1,1766,957,1,2,2,Pass
809,1,1,8113,958,2470,0,1256,1488,1,1,1,Pass
147,1,0,5320,117,6369,1,740,606,1,0,0,Pass
368,0,1,8355,281,5584,1,1551,567,1,0,0,Pass
1739,1,1,2494,102,5253,0,1185,1152,1,2,1,Pass
871,0,1,5907,836,2559,2,1102,1146,1,0,2,Pass
1112,1,0,7170,462,2326,2,1638,1324,1,1,1,Pass
1669,1,0,7287,314,6797,2,1042,995,0,1,0,Pass
97,1,1,4877,743,9979,2,196,575,1,0,0,Pass
1025,0,1,5116,669,8799,0,177,786,0,1,0,Pass
879,1,1,2133,286,3831,1,230,1881,1,1,2,Pass
1812,1,1,254,82,4548,0,364,580,1,2,0,Pass
348,1,1,1351,463,9173,2,113,1881,1,2,0,Pass
1291,1,0,1824,311,805,2,1070,1132,0,1,2,Pass
1669,0,0,2204,363,4587,3,1942,1411,1,1,2,Pass
1507,1,1,6031,629,1414,0,1754,1278,0,1,0,Pass
104,0,0,3031,211,7450,2,1630,1243,0,1,2,Pass
571,0,0,4914,903,1538,0,831,1919,0,2,2,Pass
823,1,0,5812,99,8075,1,140,680,0,2,0,Pass
1606,1,0,6970,34,4225,0,21,1031,0,2,0,Pass
916,0,1,1481,521,7761,1,1501,1251,0,2,2,Pass
1143,1,1,8037,379,4932,1,1296,992,1,1,0,Pass
820,0,1,8310,580,5660,2,1769,1942,0,2,1,Pass
1060,1,1,7382,900,8646,2,1483,53,0,2,1,Pass
1885,0,0,2311,69,9827,3,1937,1310,0,0,2,Pass
1652,1,1,8797,64,3915,2,621,68,1,1,0,Pass
408,1,0,5200,57,4936,2,1410,1513,1,1,2,Pass
882,1,0,2164,539,5908,1,1926,509,1,2,2,Pass
95,1,1,4095,862,4791,3,1647,921,1,0,1,Pass
376,0,1,9582,188,743,3,289,1249,1,1,0,Pass
529,1,0,1820,98,2309,0,906,1311,0,1,0,Pass
453,1,1,8936,596,8778,2,386,1813,0,2,0,Pass
1802,1,1,9163,856,6340,3,122,258,0,2,1,Pass
1960,0,0,794,668,6023,0,1416,733,0,1,1,Pass
1916,1,0,678,724,5868,3,1924,1095,0,1,0,Pass
1859,0,0,6278,195,1607,0,1546,1825,0,2,0,Pass
1786,0,1,3782,330,2657,2,661,1831,0,2,1,Pass
57,0,1,5191,734,1947,3,300,1036,0,1,1,Pass
1848,0,0,9546,907,7074,2,324,1596,1,1,2,Pass
849,0,1,7841,583,2413,1,507,1881,0,2,0,Pass
508,1,1,8812,465,1271,3,1796,1572,0,1,1,Pass
1474,1,1,2374,815,1442,1,1339,1909,1,2,1,Pass
1489,1,0,6690,335,9137,2,462,365,1,2,2,Pass
1141,0,1,4894,644,8937,1,1518,1520,0,2,1,Pass
79,1,0,410,626,5564,0,1466,1576,0,2,0,Pass
311,0,0,7756,269,5307,2,383,1181,1,1,2,Pass
997,1,1,7387,379,2559,2,1173,1256,0,0,2,Pass
709,0,0,3470,466,4267,2,1185,1614,1,1,0,Pass
1200,1,1,8041,803,1689,2,1451,1809,0,0,2,Pass
1070,0,0,9436,365,1686,1,931,825,1,1,1,Pass
241,0,0,32,142,5524,1,109,1081,1,2,2,Pass
949,0,1,1334,580,8228,3,1902,646,1,0,0,Pass
1084,1,1,262,642,804,1,698,1898,1,1,1,Pass
909,1,0,8185,37,6227,2,1844,495,0,0,1,Pass
244,0,0,1084,518,1448,3,329,799,1,0,2,Pass
140,1,1,3690,265,6529,1,225,1135,1,2,2,Pass
1280,1,0,8412,523,7078,3,523,403,0,1,0,Pass
1834,0,1,5816,250,2066,3,668,948,0,1,1,Pass
1146,0,0,6667,766,5185,2,364,1382,0,2,2,Pass
1423,1,0,5612,486,7620,3,805,894,1,1,0,Pass
1483,0,0,5783,597,9397,0,1313,936,0,1,2,Pass
1432,1,1,4603,586,4016,0,1671,1518,0,0,1,Pass
449,0,1,3512,854,7336,3,1482,156,0,0,2,Pass
1747,1,1,6433,280,5498,0,294,520,0,0,2,Pass
522,0,1,9778,932,6218,3,256,1207,0,0,2,Pass
1471,1,1,7318,154,4543,0,849,147,1,1,0,Pass
1382,1,0,2416,579,9012,3,1175,288,1,0,1,Pass
158,1,1,459,862,5797,1,512,1540,0,1,2,Pass
1625,1,1,7384,447,3067,1,1307,1006,0,1,0,Pass
308,0,0,6012,592,3118,0,245,1223,1,1,0,Pass
1112,0,0,3436,970,9405,2,1494,1373,0,1,1,Pass
1350,1,0,7439,244,5091,0,1438,1575,1,2,1,Pass
984,1,0,9526,619,3393,0,487,1706,0,0,0,Pass
1659,0,1,4834,498,9179,1,1551,1825,1,2,2,Pass
915,1,1,7706,96,1977,0,1786,1650,1,1,1,Pass
1167,0,0,2623,375,1748,1,1515,1141,0,1,0,Pass
1219,0,0,9271,446,4914,3,1573,88,0,0,2,Pass
1420,0,1,6586,428,6727,3,554,246,1,0,1,Pass
1509,0,1,7972,604,8977,3,631,1597,0,0,0,Pass
960,1,1,2480,879,9159,0,1171,166,1,2,2,Pass
1560,0,1,341,20,9143,0,858,70,1,0,0,Pass
1210,1,0,4600,604,6225,1,2,507,0,2,0,Pass
315,1,0,4310,458,6508,3,577,906,1,1,1,Pass
605,1,0,2324,791,5948,3,1217,397,1,1,0,Pass
1683,1,0,30,139,9382,3,1738,242,0,2,0,Pass
1372,1,0,7248,776,25,3,1682,1654,0,2,2,Pass
964,0,1,7324,632,5202,0,1019,200,1,1,2,Pass
1037,1,0,7520,342,1491,3,1633,929,0,0,2,Pass
852,0,1,1947,698,8327,2,791,1673,1,2,1,Pass
391,0,1,3637,893,9630,2,1445,1916,1,1,1,Pass
1628,0,0,6144,452,553,1,649,1875,0,1,1,Pass
741,1,0,8791,289,2906,2,1375,1655,0,1,1,Pass
871,0,1,5481,596,4035,2,1733,1624,0,2,0,Pass
1953,0,1,1530,993,1200,2,56,131,0,1,0,Pass
1393,0,1,2543,155,858,0,1325,1386,0,0,0,Pass
1242,1,1,1596,958,9218,3,325,757,1,2,2,Pass
1754,0,0,1235,569,5695,2,825,1901,0,0,1,Pass
959,1,0,9748,777,7421,3,1413,1281,1,1,2,Pass
1185,0,0,9476,795,2028,1,284,9,0,2,0,Pass
98,0,1,3011,745,3497,2,784,400,1,1,1,Pass
90,1,0,757,941,7796,0,292,838,0,0,1,Pass
1735,1,0,484,683,1271,2,1305,938,1,1,2,Pass
280,1,0,9898,688,9174,0,1769,687,0,1,0,Pass
115,1,0,6687,297,8496,1,955,429,0,1,1,Pass
1284,0,0,2859,134,9577,1,1532,1952,0,2,1,Pass
1581,1,1,4000,525,2683,0,670,1077,0,1,1,Pass
998,0,1,589,194,4304,3,696,984,1,2,0,Pass
1265,1,0,7635,867,3126,2,1073,915,1,1,0,Pass
1847,0,0,2878,761,1127,1,579,1240,0,0,1,Pass
281,0,0,1867,147,8874,0,816,215,1,2,1,Pass
1686,1,1,4744,412,8882,1,1739,1891,1,0,1,Pass
659,1,1,9364,204,8874,1,1167,902,1,1,1,Pass
1664,0,0,4556,949,7555,0,44,828,1,1,1,Pass
1550,1,1,1287,475,3171,1,1099,37,1,1,0,Pass
1510,0,0,3927,262,2675,0,1576,1852,0,2,2,Pass
1341,0,0,3029,531,9676,0,1262,1341,1,0,1,Pass
1196,1,0,3504,957,774,2,44,1226,0,2,2,Pass
1379,1,0,6617,155,1142,3,1978,1541,0,1,1,Pass
981,0,0,7414,283,5690,3,1712,1154,0,0,0,Pass
502,0,0,4969,644,5595,2,380,92,1,1,2,Pass
1241,1,0,7413,513,3079,3,149,1007,0,2,2,Pass
126,0,1,6197,928,7057,3,489,909,1,1,0,Pass
1871,0,1,1344,26,4559,3,408,129,0,1,2,Pass
755,1,0,468,677,7287,0,1427,1257,1,0,1,Pass
500,0,0,9350,92,1054,3,828,1416,0,1,0,Pass
51,0,0,8668,600,6022,0,163,81,0,1,2,Pass
1618,1,0,2256,144,5770,3,371,1064,1,2,0,Pass
1258,1,1,2618,179,8704,2,511,1626,0,2,1,Pass
522,0,1,2736,750,7714,1,1412,548,1,1,1,Pass
296,0,1,2372,33,5426,1,1556,184,0,1,0,Pass
1084,1,0,8994,939,3394,2,644,1091,0,2,0,Pass
1663,1,0,2557,757,9924,2,1019,899,0,2,2,Pass
1098,0,1,1021,667,8763,0,1216,526,1,1,1,Pass
818,1,1,4751,359,8678,1,1463,262,1,2,0,Pass
570,1,0,5985,56,9182,0,1567,1665,1,2,1,Pass
1160,1,1,4497,351,900,2,1507,1836,0,2,1,Pass
1841,1,1,217,553,6097,1,1748,1462,0,0,2,Pass
1096,0,1,7185,48,9953,3,695,802,0,0,1,Pass
1401,1,1,6282,20,9910,0,696,1710,0,1,0,Pass
1772,1,0,7018,687,2654,1,1459,1961,1,0,2,Pass
1452,1,0,4096,598,4617,1,1155,1545,1,0,2,Pass
702,0,1,5774,250,403,3,1985,1169,0,2,1,Pass
263,1,0,4598,30,2609,2,1186,1897,1,2,2,Pass
1854,1,0,1531,330,7731,2,1653,959,1,0,0,Pass
1289,0,1,2718,102,8270,2,784,291,0,1,0,Pass
347,0,0,9897,498,6523,0,1439,952,0,1,0,Pass
706,1,0,7987,258,8040,0,977,798,1,2,1,Pass
1638,0,0,9465,759,2594,2,1158,1077,1,2,1,Pass
421,1,0,4045,912,2916,2,721,1779,1,2,1,Pass
643,1,1,9957,638,7960,2,1086,1117,0,0,2,Pass
1078,1,0,5131,462,6625,1,311,1292,0,1,0,Pass
1272,0,0,6037,290,8426,2,561,351,1,2,0,Pass
877,1,0,4089,768,9462,2,1974,1878,1,2,2,Pass
1965,0,1,9719,812,7675,3,1400,902,1,2,1,Pass
1011,0,0,6554,552,9972,0,1161,1199,0,2,0,Pass
1146,0,0,5204,353,6747,3,1746,1843,0,0,1,Pass
1137,0,0,4205,765,1256,2,54,377,0,2,0,Pass
1421,1,0,1185,184,4370,3,921,1463,0,2,0,Pass
692,0,1,8555,790,6728,3,1947,1382,0,0,1,Pass
1729,0,0,7098,345,7988,1,355,1783,0,1,2,Pass
971,0,1,1046,500,3460,2,786,651,0,1,1,Pass
1785,1,1,887,200,7213,2,989,1927,0,2,1,Pass
1256,1,1,2971,43,7718,1,670,1965,0,1,2,Pass
1108,1,1,6249,201,8565,2,144,1408,1,1,0,Pass
11,0,1,6911,210,9537,1,1070,903,0,0,1,Pass
934,1,0,3708,458,1196,2,1695,75,1,1,2,Pass
331,0,1,4947,487,9044,2,1464,1475,1,2,1,Pass
1046,1,0,9286,453,2766,1,358,1811,1,2,1,Pass
1294,1,1,9715,565,7078,3,814,269,0,1,2,Pass
683,1,0,5061,564,126,3,555,1624,0,2,0,Pass
1149,0,0,641,503,1946,2,1147,453,0,0,2,Pass
47,1,1,67,267,8701,2,671,167,0,1,1,Pass
1761,0,1,4717,747,9835,3,1573,90,0,2,1,Pass
1405,1,0,1124,434,5923,0,60,1444,1,0,1,Pass
937,1,0,6143,296,2367,3,827,1679,0,2,2,Pass
1475,1,1,4101,289,4579,0,1031,353,1,1,0,Pass
1506,0,0,9050,592,3751,1,1991,1962,1,0,0,Pass
1264,0,0,1549,746,8314,3,1773,964,1,2,2,Pass
1198,0,0,9609,407,8268,1,1100,1345,1,2,1,Pass
807,0,0,1774,771,830,1,633,165,0,1,1,Pass
606,1,1,5844,515,4625,3,328,108,0,2,1,Pass
1692,0,1,3460,243,1650,0,1563,462,0,1,0,Pass
1768,1,1,4186,378,6758,3,657,55,0,1,0,Pass
482,0,0,7587,488,1839,3,481,1738,1,1,2,Pass
1171,1,0,9879,320,5394,1,1050,1469,1,1,1,Pass
196,1,1,3916,464,1499,0,1569,1736,1,1,1,Pass
1783,1,0,3775,16,4439,1,1822,1598,1,0,1,Pass
1881,0,0,775,126,4373,3,1243,710,1,0,1,Pass
1262,1,1,7839,566,7761,0,769,1147,0,2,1,Pass
1999,0,1,2312,864,8229,0,1657,838,1,2,1,Pass
1030,0,1,2801,116,374,3,1381,1605,0,2,1,Pass
1922,1,1,5005,944,3007,2,1265,1149,0,0,1,Pass
1309,0,0,9751,594,2581,0,210,658,0,2,1,Pass
1170,0,1,1836,177,5967,3,641,1727,0,1,2,Pass
884,1,0,4814,133,4073,3,1355,312,0,2,1,Pass
1025,1,1,9080,14,3229,1,1680,341,0,1,2,Pass
1405,0,1,1803,705,3797,1,1550,321,0,1,1,Pass
67,0,1,1260,439,8553,1,1810,232,0,1,1,Pass
1885,1,0,1952,240,5417,1,451,1510,0,0,2,Pass
941,0,0,45,444,1502,1,1427,243,1,1,1,Pass
380,1,0,6,65,8378,3,1179,117,1,0,0,Pass
103,0,1,971,448,6466,3,297,998,1,1,1,Pass
1921,0,0,4627,874,8556,2,1873,172,0,2,1,Pass
1242,0,1,5839,496,4114,3,1877,254,0,2,2,Pass
1095,1,0,3076,776,4539,1,1258,539,0,0,2,Pass
1731,0,1,7036,450,4393,2,657,1455,0,2,0,Pass
843,1,0,4482,26,2459,1,759,1735,0,0,1,Pass
575,1,1,2865,256,5657,3,1938,43,0,0,2,Pass
1276,0,1,9344,138,2270,2,433,530,1,2,1,Pass
846,0,0,8212,83,9711,3,582,840,0,1,2,Pass
1530,0,1,8010,636,9134,3,26,756,0,0,1,Pass
353,0,1,8951,496,8209,3,1750,1838,1,1,1,Pass
504,0,0,598,278,413,0,674,886,1,2,2,Pass
156,1,1,5157,127,6450,0,723,135,1,0,0,Pass
1883,1,1,1252,351,3882,3,1486,226,0,2,1,Pass
437,1,0,5364,184,2011,2,1547,1951,1,1,2,Pass
1097,0,0,1504,33,8814,2,1344,85,1,2,0,Pass
1476,0,1,4003,157,5522,2,132,1826,0,0,2,Pass
283,1,1,4798,439,2601,1,1300,237,0,1,0,Pass
929,1,0,8428,259,1461,1,1742,721,0,1,1,Pass
716,0,0,4620,136,9880,1,496,1180,1,0,0,Pass
378,0,0,5361,585,7727,1,532,1757,1,2,2,Pass
1544,1,1,1186,858,1905,1,370,308,1,0,2,Pass
1547,0,0,1634,551,2704,0,1098,619,0,1,2,Pass
1455,0,1,9571,625,8004,2,52,202,0,2,0,Pass
164,0,1,9092,881,3207,0,623,1951,1,1,1,Pass
48,0,1,1420,582,9050,0,1930,596,0,0,0,Pass
1815,1,1,490,59,6443,3,986,1170,0,0,1,Pass
1887,1,0,1202,905,8264,1,17,299,0,1,0,Pass
1576,0,0,3278,372,6396,2,527,573,1,2,2,Pass
224,0,0,5223,824,2220,3,657,442,0,1,2,Pass
1740,0,1,247,195,6213,2,74,124,1,0,1,Pass
1930,1,1,1429,870,4157,1,1130,1757,1,0,1,Pass
219,1,0,6595,957,1116,1,1522,108,0,1,2,Pass
998,1,0,2735,790,8637,0,585,643,1,2,1,Pass
1422,0,0,7869,310,7326,3,1958,894,0,0,0,Pass
1549,1,0,9654,502,4617,2,1506,1966,0,0,2,Pass
418,1,0,3783,347,4822,3,1089,114,0,2,0,Pass
1966,0,1,6000,541,6806,0,165,750,0,1,0,Pass
1572,0,1,9951,623,9477,0,265,109,0,2,0,Pass
982,1,1,9265,541,8261,3,285,218,1,0,1,Pass
1284,1,1,4845,460,4954,1,154,709,0,0,2,Pass
1143,1,1,8693,314,2158,0,907,552,1,0,2,Pass
147,0,0,33,326,1003,2,1453,1824,1,0,1,Pass
850,0,0,402,594,8823,0,1998,896,1,2,0,Pass
22,1,0,1528,188,1720,1,710,1593,0,1,1,Pass
1518,1,1,2505,396,5869,3,796,1694,0,0,2,Pass
1377,0,0,4247,295,1485,1,592,763,0,2,0,Pass
1551,0,1,1172,306,599,3,617,925,1,1,1,Pass
1948,1,1,13,810,1167,1,1938,1285,1,1,0,Pass
96,1,0,5048,599,1721,0,1117,1373,1,0,1,Pass
1026,1,1,3139,712,9564,3,1468,725,1,2,0,Pass
939,1,1,7570,570,6046,1,1281,991,1,0,2,Pass
1629,0,0,5741,466,3999,1,1673,717,1,1,2,Pass
235,0,0,4925,881,6251,2,530,916,1,0,2,Pass
828,1,0,9625,663,7432,2,1534,946,0,0,0,Pass
1874,0,1,3961,880,1569,0,506,1042,0,0,1,Pass
1103,0,1,2350,35,9078,1,535,1944,1,1,1,Pass
1373,0,0,9716,240,5098,2,1180,304,0,1,2,Pass
1398,1,0,6382,17,1504,2,639,1192,0,2,0,Pass
114,0,0,2932,241,7513,2,807,1061,0,1,2,Pass
1317,1,0,2323,185,102,3,375,1803,0,1,0,Pass
195,1,1,6233,426,8157,3,1137,350,0,1,2,Pass
1427,0,1,803,851,9747,2,1533,909,1,1,2,Pass
761,1,0,4430,891,7102,1,700,1542,1,2,1,Pass
119,0,1,2206,762,6204,1,165,395,1,2,2,Pass
1739,0,1,3190,42,2877,3,83,1163,1,2,0,Pass
923,0,0,782,283,5344,1,529,1478,0,0,1,Pass
292,0,0,2802,348,3366,3,1388,496,0,1,2,Pass
1066,1,0,6564,469,1961,1,556,190,0,2,1,Pass
1617,0,1,6792,672,4576,0,390,1030,0,1,0,Pass
658,1,0,9488,167,6041,3,57,168,1,2,2,Pass
81,1,1,8316,96,2409,1,1499,1971,0,0,2,Pass
1779,1,0,473,157,1516,3,776,1530,1,0,0,Pass
1316,0,1,9178,609,5773,1,926,508,0,2,0,Pass
1790,0,1,7887,876,5515,1,703,1706,0,2,0,Pass
717,1,0,5241,446,5487,1,60,1979,0,1,0,Pass
855,0,1,2222,298,5749,3,691,659,0,2,2,Pass
273,0,0,2056,289,8190,3,1758,522,1,0,1,Pass
1892,1,1,1212,663,1222,2,1120,1856,1,2,0,Pass
886,1,0,5826,843,6688,0,324,790,1,2,0,Pass
957,0,1,9753,935,931,2,795,1632,1,2,2,Pass
1590,1,0,8364,848,9208,1,1769,494,1,1,1,Pass
91,0,0,1981,327,6186,0,533,1969,0,1,2,Pass
1210,0,1,5860,780,386,2,548,498,1,1,0,Pass
73,0,1,2156,932,7717,3,665,389,0,1,2,Pass
1375,1,1,4098,1,8292,0,820,405,1,1,1,Pass
1974,1,1,6516,47,1943,0,620,97,1,2,1,Pass
1221,0,1,4842,295,5197,3,81,955,1,1,0,Pass
769,0,1,1851,508,7100,3,490,1737,1,1,0,Pass
1211,1,1,8743,195,8040,3,752,1596,0,0,0,Pass
1037,0,1,324,327,1819,2,622,998,0,0,2,Pass
1605,1,0,2864,650,2313,2,191,832,0,2,0,Pass
1707,1,0,2490,255,8710,0,1418,145,0,2,2,Pass
151,1,1,8133,19,9646,1,1411,1074,0,2,0,Pass
1956,0,1,4786,420,5335,2,745,1990,0,2,1,Pass
616,0,1,705,553,9597,1,624,15,0,2,2,Pass
1533,0,0,5036,896,1427,0,339,1267,0,2,0,Pass
1697,1,0,3672,679,459,3,272,676,1,0,2,Pass
528,1,0,9601,282,1209,0,487,1830,1,1,0,Pass
1803,0,0,8936,875,9953,3,1065,1907,1,0,1,Pass
1498,1,0,3060,343,4707,1,1985,1187,1,0,2,Pass
1733,0,0,2859,236,8647,3,137,1903,1,2,0,Pass
808,1,1,8804,416,5362,3,180,28,0,2,1,Pass
44,1,1,5442,364,4717,0,60,396,1,2,1,Pass
1066,1,0,4791,727,3093,3,816,215,1,1,2,Pass
2,0,0,9194,368,5547,0,1556,81,0,0,2,Pass
81,0,0,4046,763,945,3,908,1101,1,1,2,Pass
1049,1,1,6010,827,6870,0,270,918,0,1,2,Pass
1762,1,1,4903,248,6984,1,587,1590,1,0,1,Pass
197,1,0,9441,575,5085,2,18,359,1,0,2,Pass
641,1,1,3700,288,2645,3,1737,174,0,1,0,Pass
94,1,0,5578,13,2759,0,337,1615,1,2,0,Pass
1574,1,1,5416,822,2189,2,1902,1619,0,0,0,Pass
1212,1,0,4490,769,2837,0,279,1966,0,2,2,Pass
348,0,0,3433,581,5886,2,1016,1574,1,2,0,Pass
649,1,1,3232,671,8484,0,170,1157,0,0,1,Pass
1582,1,1,7677,822,5602,0,980,1686,1,1,2,Pass
1859,0,0,674,753,9435,1,1336,485,1,2,0,Pass
537,1,0,9456,576,3787,3,500,1321,0,2,2,Pass
1640,0,1,7381,983,3816,3,1387,1381,0,0,0,Pass
813,0,0,5931,271,2567,0,600,1875,0,2,0,Pass
345,0,1,4436,190,4597,0,1415,601,1,0,2,Pass
1996,0,1,7325,782,8365,0,1816,541,1,2,0,Pass
1817,0,1,8758,987,5383,1,985,428,1,2,0,Pass
490,0,0,4132,53,1436,2,1447,1520,0,0,2,Pass
1131,1,0,6892,141,5628,0,553,1751,1,1,0,Pass
1196,0,1,2275,716,9457,0,1856,408,0,2,1,Pass
760,0,0,3391,447,2059,1,711,504,1,0,1,Pass
1834,0,0,3180,343,560,3,1467,1570,0,2,1,Pass
39,1,1,5156,420,2807,1,63,829,1,1,0,Pass
830,1,0,2710,585,633,0,1496,31,1,0,1,Pass
1523,0,0,4618,786,4107,2,744,567,1,1,0,Pass
1939,1,0,5447,921,3555,2,1057,1296,0,0,2,Pass
1113,1,1,1240,448,5838,3,1247,200,0,1,0,Pass
1959,1,0,3146,113,5746,2,1338,920,1,1,1,Pass
1192,0,1,2051,585,126,3,1999,710,1,0,2,Pass
74,1,1,2071,882,4356,2,1619,1693,1,1,0,Pass
1232,0,1,1813,71,3463,0,1276,518,0,0,1,Pass
1085,0,1,7089,602,8734,0,707,1016,0,1,0,Pass
1957,1,1,117,505,9676,2,1233,386,1,2,1,Pass
964,1,1,6322,990,6898,3,1965,545,1,1,1,Pass
25,1,1,757,742,6139,2,1368,916,0,2,1,Pass
1222,0,1,4463,977,6043,3,1294,1044,1,2,2,Pass
918,1,1,8493,968,2700,1,849,121,1,1,0,Pass
1608,0,1,5593,532,189,3,1339,1296,1,1,0,Pass
1378,0,0,3860,58,7329,1,920,224,0,2,1,Pass
742,0,0,8584,316,3273,2,102,243,1,1,0,Pass
697,1,0,5494,203,4774,3,1074,313,0,0,2,Pass
1866,0,0,7297,817,2469,0,1464,415,1,2,2,Pass
1448,0,0,1405,50,544,3,143,551,0,0,1,Pass
1940,1,0,9120,225,775,0,1959,969,0,2,2,Pass
1948,0,0,9243,592,6529,0,1032,1663,1,1,0,Pass
513,1,0,1149,865,4602,2,112,773,1,0,0,Pass
824,0,1,8876,690,8017,1,1073,1191,1,0,0,Pass
68,0,0,8681,117,9029,3,1372,604,0,1,1,Pass
1197,0,1,7751,389,3380,2,1270,1848,0,1,0,Pass
1505,1,0,4112,276,5257,0,1006,200,0,2,2,Pass
864,0,0,6077,600,5913,0,960,813,0,2,2,Pass
173,0,1,4135,958,3074,3,290,1970,0,2,2,Pass
1512,1,1,2791,918,5992,0,1392,66,0,2,0,Pass
1280,1,0,7614,630,8100,3,14,1307,1,0,1,Pass
253,0,1,5754,426,290,3,449,455,0,1,0,Pass
404,1,0,2111,352,3102,0,1363,1777,1,0,0,Pass
1035,0,0,7685,50,1876,2,1049,971,1,2,1,Pass
1316,1,0,4299,876,8186,0,395,629,0,0,0,Pass
1774,1,0,8448,341,2530,0,839,962,1,0,0,Pass
718,1,0,2290,642,8665,0,1914,156,1,1,2,Pass
1749,1,0,8558,446,6046,3,949,32,1,0,1,Pass
1746,0,0,4938,789,6649,1,1824,1324,0,0,2,Pass
1599,1,1,8234,711,3682,3,182,988,1,0,2,Pass
1601,0,0,6534,249,1905,2,868,971,0,1,0,Pass
609,0,1,860,791,7424,0,1128,478,1,1,1,Pass
112,1,1,2575,286,2978,3,714,596,0,1,0,Pass
126,1,1,3443,637,2855,1,1057,1026,0,0,0,Pass
131,1,0,8044,179,2615,1,1661,1299,1,0,1,Pass
574,0,0,4427,763,8832,1,36,643,0,2,1,Pass
722,0,1,5533,795,9157,0,147,420,1,0,2,Pass
121,0,1,8727,588,5515,0,1467,466,1,0,1,Pass
1000,0,1,8554,492,8698,2,974,1385,0,0,1,Pass
1818,0,0,8007,807,9237,3,1853,141,1,0,2,Pass
1024,0,0,6295,436,7871,0,536,865,1,2,0,Pass
301,1,0,2610,707,4052,2,1065,617,1,0,0,Pass
1783,1,0,8065,667,1257,3,1204,210,0,2,1,Pass
929,1,0,4555,777,9544,0,231,937,0,2,2,Pass
493,1,0,9025,821,898,0,1603,544,0,0,0,Pass
1607,0,0,7902,702,186,3,1724,1093,0,2,0,Pass
1637,1,1,3991,309,659,2,315,1460,1,0,2,Pass
1425,1,1,8435,799,1711,1,1942,516,0,1,0,Pass
753,1,1,1471,899,1421,0,1696,39,0,1,2,Pass
709,0,0,696,299,3285,2,266,467,0,2,1,Pass
1719,1,0,7806,352,5434,2,238,21,0,0,0,Pass
1305,1,0,6570,13,8675,0,1740,1021,1,2,0,Pass
1663,1,1,8803,773,6719,1,1435,1804,0,0,2,Pass
1333,0,1,91,712,9612,1,758,1921,1,1,0,Pass
467,0,1,841,640,6635,0,584,203,1,1,0,Pass
1716,1,0,7451,666,8555,1,925,1040,1,0,2,Pass
1198,1,1,3315,840,3975,2,1759,1523,0,0,1,Pass
