@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
1690,0,1,7533,17,5400,1,1417,127,0,1,2,Pass
244,0,0,4163,449,6995,1,1999,1258,1,0,0,Pass
1727,0,1,8217,726,8226,2,199,1921,1,0,0,Pass
448,1,1,39,43,286,3,1277,1831,0,2,1,Pass
1522,1,1,5956,491,9570,2,1905,1411,0,1,0,Pass
1986,0,0,7486,168,1957,3,312,649,0,0,0,Pass
4,0,1,9565,248,5453,1,963,1380,0,2,0,Pass
825,1,0,8074,901,9928,3,889,303,0,2,1,Pass
1939,0,0,7460,825,8893,1,552,1758,0,0,1,Pass
1374,1,1,7482,531,5815,2,286,367,1,2,1,Pass
1587,1,1,2956,2,1867,3,1037,1109,1,0,0,Pass
339,1,0,404,796,5111,0,292,1370,1,0,2,Pass
69,1,1,394,329,8051,1,595,1031,1,0,2,Pass
709,1,1,3805,426,3836,3,1550,426,1,0,1,Pass
1394,0,1,1988,177,6547,0,458,1244,0,2,0,Pass
1836,1,0,4684,69,9374,1,189,166,0,1,2,Pass
1904,1,0,6260,12,7677,2,1175,1766,0,0,2,Pass
1752,1,0,9867,548,2437,3,886,1450,1,2,2,Pass
410,1,0,6563,935,273,1,271,273,0,2,1,Pass
116,0,0,2614,130,2860,3,1329,50,0,1,1,Pass
347,0,1,7614,561,5093,3,1899,1586,0,2,0,Pass
182,1,1,3963,793,6434,2,532,143,1,2,1,Pass
786,0,1,8117,579,3006,3,834,1675,0,2,1,Pass
316,1,0,3640,1,6437,1,732,686,1,0,1,Pass
478,1,0,3367,447,2356,0,1635,1460,1,1,2,Pass
639,0,1,7361,816,6423,0,1653,1175,0,1,1,Pass
1682,1,1,264,531,1522,0,1753,1201,0,0,0,Pass
1618,1,0,1624,50,4698,3,1470,1722,1,0,0,Pass
400,0,1,1644,70,8404,1,725,1778,1,0,0,Pass
258,1,1,4452,937,595,1,1191,626,1,1,2,Pass
1840,0,0,7770,656,8232,1,920,1933,0,1,2,Pass
1125,0,1,1372,348,8843,3,930,981,1,0,2,Pass
632,0,0,5771,861,287,3,583,580,0,0,2,Pass
1022,1,1,7401,363,9465,3,710,929,1,2,2,Pass
181,0,0,3929,218,9993,1,1366,1155,0,0,0,Pass
806,0,1,7399,72,4586,1,184,495,0,0,2,Pass
687,1,1,9968,68,1837,0,158,865,1,0,1,Pass
1252,0,1,8565,534,5723,1,1185,882,1,2,1,Pass
1768,1,1,9329,111,2623,2,1928,45,1,0,0,Pass
1924,1,1,4849,404,4362,2,588,518,0,1,0,Pass
1852,1,1,6603,115,1320,1,1055,1282,1,0,2,Pass
274,1,1,5086,273,9497,3,517,484,0,1,2,Pass
849,1,0,2960,759,9603,3,627,1666,1,2,1,Pass
862,0,0,15,416,4331,3,1243,1276,1,1,0,Pass
1478,0,1,7991,432,8235,3,273,1309,1,1,1,Pass
1944,0,1,8713,556,4981,2,1295,232,0,2,0,Pass
134,1,0,3044,449,9102,3,1981,1481,0,0,2,Pass
1893,1,0,5174,971,8239,0,1044,1694,0,1,0,Pass
1493,0,1,82,92,6013,1,745,681,0,2,0,Pass
998,0,1,1693,222,9569,0,382,1741,0,0,1,Pass
1728,1,0,1563,342,2347,2,1451,570,1,1,2,Pass
1542,1,1,667,821,6919,2,275,1165,1,0,2,Pass
1200,0,0,5419,54,9370,1,123,1184,0,0,0,Pass
187,1,0,1965,22,7871,2,1054,914,1,0,1,Pass
118,0,1,2385,100,9154,1,1123,604,0,2,0,Pass
50,1,0,8724,782,710,3,503,120,0,0,2,Pass
1614,0,0,2878,532,1770,3,414,615,0,0,2,Pass
1094,1,1,7249,693,4270,2,636,599,1,2,0,Pass
1263,0,1,3252,75,8317,0,827,726,0,1,0,Pass
57,1,1,9463,333,3772,0,1181,703,0,1,0,Pass
1816,0,0,8841,328,8310,3,1416,1239,1,2,2,Pass
1432,1,1,621,802,371,0,312,1531,0,0,1,Pass
1924,1,0,1843,427,9541,2,1207,977,0,2,1,Pass
409,1,1,7018,857,7514,3,609,785,0,1,1,Pass
501,1,1,8042,536,505,1,509,1143,1,0,1,Pass
1199,1,0,4407,388,7132,0,317,1023,0,2,0,Pass
10,0,0,8553,547,2789,2,1470,452,0,1,0,Pass
467,1,1,1824,75,292,3,1827,317,1,0,0,Pass
220,1,1,8925,420,636,0,419,206,1,1,1,Pass
1979,0,0,6692,114,7053,2,458,1920,0,2,1,Pass
1227,1,1,69,435,7077,1,1797,102,1,2,1,Pass
1798,1,0,9665,280,2393,2,687,628,0,2,2,Pass
4,0,1,1713,835,728,2,719,1140,0,2,2,Pass
156,1,1,8266,293,167,1,44,880,1,1,1,Pass
13,1,1,4533,850,320,2,625,750,1,1,2,Pass
1761,1,1,5314,698,1675,0,1314,868,0,0,0,Pass
534,1,1,6644,70,9031,1,1448,1233,1,2,1,Pass
513,0,0,7903,195,4283,2,977,1340,1,0,1,Pass
601,0,1,8533,599,7470,0,8,645,0,1,0,Pass
628,1,1,4152,343,7981,3,987,1357,1,0,1,Pass
1465,1,0,2529,570,7363,2,579,524,1,1,0,Pass
810,1,0,1143,613,8987,0,1461,214,0,2,1,Pass
1764,1,1,7059,371,377,0,143,609,1,1,0,Pass
1982,0,1,7784,343,5263,3,279,1503,1,1,0,Pass
1731,1,1,344,120,2132,1,692,316,0,2,0,Pass
693,1,1,1241,610,8215,2,1543,540,0,2,2,Pass
680,1,1,8206,164,4106,1,1884,923,1,1,2,Pass
335,0,1,9657,514,5987,0,306,1961,1,0,2,Pass
270,0,1,4613,168,6932,1,1010,745,0,2,2,Pass
532,0,1,5866,64,1811,3,1524,1294,0,1,1,Pass
1883,0,1,8417,290,1868,2,1413,1226,0,1,1,Pass
1638,0,1,9599,455,4906,2,1484,1851,1,1,2,Pass
1439,0,0,8326,649,3229,0,323,1867,1,1,0,Pass
1108,0,0,7903,313,9294,0,170,1387,0,2,2,Pass
1605,0,1,6363,29,6455,2,318,1412,0,1,2,Pass
1060,0,1,6752,941,5767,3,609,163,0,0,2,Pass
1232,1,1,9625,154,3321,1,1483,1960,1,1,0,Pass
1958,1,0,2382,307,4060,3,405,1315,1,0,2,Pass
862,0,0,2234,140,21,1,1678,1571,0,2,0,Pass
1734,1,0,8114,348,5529,3,382,579,0,0,1,Pass
375,0,0,7675,642,6752,1,1072,633,0,1,1,Pass
41,0,1,508,589,8844,2,884,613,0,0,2,Pass
1020,1,0,1418,398,9216,0,490,1100,1,0,1,Pass
702,0,0,9386,907,1236,1,258,1592,1,2,2,Pass
603,1,1,4281,114,4173,1,1432,1781,0,0,2,Pass
1165,0,0,7359,816,482,2,836,1010,1,0,0,Pass
696,0,1,1066,996,1345,1,1575,73,0,0,1,Pass
1914,0,1,8942,211,3352,2,666,1939,1,2,1,Pass
485,1,1,8593,97,7304,2,968,1572,1,2,0,Pass
417,0,1,1581,458,8509,3,163,295,0,2,1,Pass
825,1,1,2326,316,8385,1,795,1503,1,0,1,Pass
1865,0,0,851,826,3479,3,1315,1875,0,0,0,Pass
1611,0,1,5985,303,700,3,565,1516,0,0,2,Pass
1572,1,1,9802,835,3808,2,125,1446,0,1,0,Pass
1175,1,0,2108,454,4587,3,747,1639,0,1,1,Pass
1580,0,1,7582,744,899,3,1450,1624,1,2,2,Pass
1125,1,0,405,74,1202,2,774,662,0,2,1,Pass
1575,1,0,6189,124,8141,3,898,332,0,1,1,Pass
1896,1,0,9803,778,1719,2,478,185,0,2,2,Pass
530,0,0,6630,405,8988,1,1198,1632,0,2,1,Pass
1932,0,0,2045,42,6371,1,1327,1401,0,2,0,Pass
1064,0,1,6955,698,6356,0,1613,1771,1,0,0,Pass
1813,1,1,9342,999,5999,1,1159,1147,0,2,1,Pass
1131,0,1,7967,767,6597,2,492,1773,0,1,0,Pass
725,1,0,9540,888,9497,1,295,1325,0,2,0,Pass
151,1,0,1257,247,3831,0,652,17,1,1,2,Pass
1317,0,0,1988,749,2461,0,1326,406,1,1,0,Pass
1909,1,1,4879,775,9951,3,1841,1340,1,1,0,Pass
441,0,1,3481,769,5229,2,834,1448,1,1,2,Pass
484,1,0,7165,408,9096,2,686,574,0,1,0,Pass
224,0,0,1915,859,8970,3,1079,1920,1,0,0,Pass
1808,0,0,9484,44,8476,1,1514,1070,1,1,0,Pass
1648,1,1,7288,599,9849,0,1382,483,1,2,0,Pass
382,0,1,6332,438,9800,3,623,305,0,0,0,Pass
60,0,1,3807,792,8415,3,1144,385,1,1,1,Pass
1084,1,1,5547,149,9228,0,1782,371,1,0,0,Pass
736,0,1,5121,120,982,1,1545,1157,1,2,2,Pass
628,0,0,8444,537,5433,1,109,778,1,1,0,Pass
354,1,1,4367,196,6887,1,982,434,0,2,0,Pass
489,0,0,6322,203,8674,2,1218,1864,0,0,1,Pass
193,0,0,3071,60,958,0,48,821,1,1,2,Pass
1159,0,0,4675,455,2316,0,182,472,0,2,1,Pass
345,1,1,9831,791,9690,1,455,1176,0,0,1,Pass
1078,1,1,5366,11,1022,3,1051,863,0,2,0,Pass
44,1,0,1105,170,314,0,1072,1676,0,0,2,Pass
1573,1,0,6693,496,7042,0,1446,1436,0,0,0,Pass
1160,0,1,7686,552,9554,3,1553,1196,1,2,0,Pass
513,0,1,1773,631,1107,1,158,503,1,0,0,Pass
742,0,0,8675,962,8421,2,1040,1743,1,2,0,Pass
863,1,1,4857,36,6526,1,12,179,1,1,2,Pass
631,0,1,5432,119,841,1,1336,965,0,2,0,Pass
156,0,1,6891,557,4482,1,170,1646,1,2,1,Pass
1608,1,0,3157,667,6838,1,708,1048,0,2,2,Pass
1779,0,1,5156,771,6305,2,37,127,1,1,2,Pass
926,0,1,3148,155,135,3,1475,1964,0,1,1,Pass
965,1,0,9320,174,8317,0,1900,213,1,2,0,Pass
1385,0,1,450,557,4089,0,1283,1933,0,2,0,Pass
1185,1,1,3627,371,1676,1,1647,509,0,0,0,Pass
1812,1,0,494,171,9112,0,1014,1526,0,1,0,Pass
460,1,0,1655,135,4756,2,417,44,0,1,0,Pass
1057,0,1,1433,248,3989,0,513,1927,0,1,2,Pass
472,1,1,6244,412,6080,3,1591,1311,1,2,1,Pass
240,0,0,2397,536,8227,0,1560,780,0,2,2,Pass
1296,0,1,7743,690,9450,2,151,1201,0,0,1,Pass
1112,1,1,8951,618,2390,3,852,1803,1,2,0,Pass
1897,0,1,5637,38,2880,3,1482,883,0,0,1,Pass
570,1,1,3173,480,3299,2,1358,1557,1,2,2,Pass
577,1,1,5477,581,3328,2,1147,212,1,1,0,Pass
244,1,1,8265,812,3844,1,642,1299,1,0,1,Pass
1698,1,1,9058,608,8908,0,1974,457,0,2,2,Pass
1210,1,1,309,427,2769,2,1261,297,1,1,0,Pass
639,1,0,3135,528,9319,0,650,708,1,2,0,Pass
13,1,0,3837,125,2728,3,1040,1653,1,0,2,Pass
260,1,0,9842,226,343,0,953,128,0,2,0,Pass
183,1,1,6345,601,8711,2,428,63,0,1,1,Pass
488,0,1,6130,147,9458,3,1779,530,0,2,1,Pass
1067,1,1,4353,531,1357,2,1124,329,0,0,2,Pass
1405,0,0,8457,627,2737,3,511,952,1,0,1,Pass
1336,0,1,7744,201,13,3,1390,271,0,2,0,Pass
573,1,1,5747,805,2240,1,1155,524,0,1,0,Pass
453,0,1,7042,728,1676,2,546,1959,1,0,0,Pass
797,1,0,9246,187,4317,2,1431,833,0,0,0,Pass
117,0,1,2214,338,1935,0,267,384,0,0,1,Pass
1644,1,0,5865,901,3733,2,1095,114,0,0,2,Pass
1235,1,0,5149,314,7230,0,818,1990,0,1,1,Pass
1844,1,1,6182,849,7707,2,127,1385,0,1,2,Pass
917,1,1,6138,533,7684,0,1942,1450,1,1,1,Pass
230,1,1,2809,539,2481,2,1933,1508,1,1,1,Pass
1612,1,0,4961,817,9485,3,55,1837,1,1,2,Pass
641,0,1,4486,317,9261,2,1282,1856,1,2,1,Pass
1441,0,1,9608,224,9815,3,1111,500,0,2,1,Pass
1290,0,1,5351,734,8006,3,1538,738,0,0,2,Pass
1080,0,1,7114,309,658,1,1753,84,0,1,0,Pass
1363,1,0,4340,694,7701,3,512,887,0,0,2,Pass
879,1,1,1167,836,5265,2,1058,1174,1,2,2,Pass
1095,1,0,5354,63,7477,3,484,985,1,2,2,Pass
1934,1,1,5141,540,1671,2,1403,818,0,1,0,Pass
1595,0,0,3462,716,8212,1,213,1532,0,0,1,Pass
1495,1,1,5787,95,5531,2,1485,1399,1,1,1,Pass
1101,1,0,4359,660,2977,3,592,1755,0,1,0,Pass
182,0,1,7554,990,8134,1,660,896,0,0,0,Pass
807,1,0,5664,806,5788,3,624,1918,1,0,0,Pass
1312,1,0,3659,393,9408,2,1677,1663,0,2,2,Pass
251,1,1,3732,525,1434,1,1939,1270,1,2,2,Pass
1063,0,1,3884,132,5047,3,201,916,1,2,1,Pass
839,0,1,5881,964,1070,1,988,1502,1,1,0,Pass
723,0,1,7292,921,5240,1,953,69,0,1,0,Pass
1713,1,0,2918,177,402,0,349,1371,0,1,0,Pass
105,1,1,9058,220,5652,3,352,934,0,1,0,Pass
363,1,0,1414,445,2540,3,665,1227,1,2,2,Pass
1606,0,1,6746,560,3709,0,1812,1537,0,1,2,Pass
1679,1,1,5235,73,6282,2,280,1288,1,1,1,Pass
515,0,1,5633,501,2472,0,1390,1645,0,1,0,Pass
226,1,0,1836,65,5671,3,883,1364,1,0,1,Pass
769,0,0,837,852,8169,2,1334,1386,0,0,0,Pass
387,0,1,9216,651,116,3,612,685,0,1,2,Pass
12,0,1,9270,472,6970,2,408,1,1,1,0,Pass
556,1,0,5233,7,9057,3,1640,1305,1,2,0,Pass
1883,1,0,7689,486,3605,0,499,856,1,1,1,Pass
1774,1,0,6882,23,8306,3,526,522,1,2,0,Pass
189,0,0,4096,932,9222,3,21,874,1,2,2,Pass
1863,1,1,1770,158,1019,3,630,1354,1,2,0,Pass
621,1,1,5955,580,2811,1,1296,849,0,2,2,Pass
446,0,0,7024,924,3572,3,83,1726,1,0,2,Pass
1917,1,0,5259,464,3508,0,537,255,1,1,1,Pass
853,0,1,1005,863,295,1,394,149,1,1,1,Pass
1916,0,0,7698,542,227,0,1140,1743,1,2,1,Pass
1252,1,0,7502,706,493,1,209,1096,0,2,2,Pass
899,0,1,7989,172,909,3,1674,1207,0,2,2,Pass
1939,0,0,480,681,5189,1,1697,1723,0,2,1,Pass
1426,0,0,258,436,6440,1,1524,1160,1,0,2,Pass
1855,1,0,9058,1,4894,0,1893,1785,1,2,0,Pass
1510,1,1,7819,991,1244,2,302,811,0,2,1,Pass
1714,0,1,2071,347,1209,0,330,1738,0,2,2,Pass
629,1,1,2786,164,195,1,886,1700,1,2,0,Pass
350,0,1,8610,880,5833,2,653,1487,1,1,0,Pass
1695,1,0,3916,402,3834,0,1754,1025,1,2,1,Pass
481,0,0,7913,940,7027,0,336,1459,1,0,2,Pass
174,1,0,2111,520,2622,2,782,121,0,1,2,Pass
1569,0,1,9731,206,8446,3,758,1627,0,1,2,Pass
1813,1,0,1188,698,4544,3,932,1408,0,2,1,Pass
1792,1,0,9979,333,9556,2,803,117,0,2,1,Pass
147,1,0,9909,461,8018,3,803,1921,0,1,1,Pass
1815,0,1,7419,179,1056,1,350,843,0,0,1,Pass
383,0,0,3873,401,6072,0,177,706,0,0,0,Pass
653,0,1,4002,621,8175,3,1279,863,0,1,2,Pass
763,0,0,4036,93,9336,2,1513,1906,1,2,1,Pass
785,1,1,319,999,7567,0,722,1647,1,2,2,Pass
1220,0,1,5520,836,8043,0,327,1740,1,2,0,Pass
682,1,0,7300,507,2452,2,659,673,0,1,1,Pass
431,1,0,3192,933,1851,2,439,771,0,1,1,Pass
956,1,1,4868,249,8495,0,1088,454,0,0,2,Pass
1533,0,0,2592,261,7347,2,938,214,0,2,0,Pass
1044,1,0,8534,278,2421,0,779,1002,0,2,0,Pass
759,1,1,702,998,7795,2,1970,1405,0,1,2,Pass
1497,0,1,6225,88,8879,1,1557,1905,1,0,2,Pass
848,1,0,8301,530,9113,2,1666,1945,0,0,0,Pass
1884,0,0,798,575,7700,0,1028,538,1,1,0,Pass
1752,1,0,2741,959,6202,3,15,966,0,0,2,Pass
1608,1,1,2266,268,3793,2,1119,1966,0,0,1,Pass
982,1,0,9509,227,6808,3,258,331,0,2,2,Pass
1250,0,0,6818,652,4435,1,1646,1968,0,2,2,Pass
236,0,0,5066,519,7289,3,1412,1959,1,2,2,Pass
424,1,1,1125,549,2344,3,715,222,1,2,0,Pass
502,0,1,4997,439,967,1,1809,1252,1,2,2,Pass
147,1,1,7846,926,6306,3,276,1949,1,1,0,Pass
1753,1,1,7193,639,7179,1,1575,1447,1,2,0,Pass
88,0,0,3768,857,9156,1,487,1071,1,0,2,Pass
1126,0,1,7996,78,5121,0,660,428,1,0,2,Pass
1521,0,1,385,619,3235,1,709,1294,0,0,2,Pass
551,0,1,7202,453,8968,1,1596,748,1,1,1,Pass
1063,1,1,1448,721,9607,0,48,273,1,0,0,Pass
768,1,0,7702,647,6464,1,1185,1546,0,1,1,Pass
1483,0,0,4136,68,7736,3,558,981,1,0,0,Pass
814,0,1,8849,513,6571,2,602,1776,1,1,2,Pass
1542,1,1,4763,325,5970,0,692,1603,1,1,1,Pass
345,0,0,5313,827,9069,1,797,133,1,2,0,Pass
639,0,0,9024,551,1282,3,1900,480,1,1,1,Pass
1316,0,0,1300,555,6588,1,1221,504,1,1,2,Pass
1588,1,1,9622,874,8088,0,784,326,1,1,2,Pass
1147,1,0,3834,415,8912,2,1694,725,1,1,1,Pass
1566,1,1,9103,213,6499,2,526,1694,0,0,2,Pass
1074,0,1,4295,522,4693,0,1188,766,0,0,0,Pass
1585,1,1,1631,178,264,0,1570,185,0,0,1,Pass
1451,1,1,8192,717,4917,1,1689,465,1,2,2,Pass
88,0,1,7722,892,8300,3,1647,848,1,1,1,Pass
1183,0,1,746,782,9711,1,1372,887,0,2,1,Pass
1931,1,1,1178,107,6998,1,1976,458,0,1,0,Pass
1010,0,0,7551,970,8036,2,227,1698,0,0,1,Pass
699,0,0,8056,813,8767,2,1295,485,0,1,1,Pass
1987,1,0,3161,718,1253,1,3,1740,0,2,2,Pass
546,0,1,927,261,3890,1,46,538,1,2,1,Pass
1224,0,0,2789,184,7943,0,707,750,1,0,1,Pass
1047,1,1,7772,974,845,0,1435,1277,1,0,0,Pass
484,1,1,4209,977,2127,2,621,181,1,0,0,Pass
471,1,1,625,151,878,2,1794,169,0,1,2,Pass
723,0,0,2847,237,5767,0,669,108,1,1,0,Pass
1259,0,0,3086,479,6535,0,1967,326,0,1,2,Pass
1883,1,1,7761,936,8631,0,416,1912,1,0,2,Pass
1847,1,0,5479,225,428,0,1266,1668,0,0,1,Pass
1548,1,1,2844,825,4382,0,87,1478,0,0,2,Pass
1448,1,1,8194,289,128,1,1946,80,1,1,1,Pass
495,0,1,2518,817,7303,1,1123,302,0,2,1,Pass
1796,0,0,4950,523,1532,1,1947,1421,0,2,1,Pass
1577,1,1,3144,771,8965,2,455,401,0,2,1,Pass
76,1,0,5150,633,2905,3,1353,603,0,1,2,Pass
1479,0,1,1821,388,344,2,9,157,0,0,0,Pass
1580,0,0,8964,740,1281,1,203,883,0,2,0,Pass
1042,1,0,9633,267,470,0,834,1286,0,1,2,Pass
1144,0,1,1319,520,5587,1,745,183,0,2,2,Pass
1148,1,0,52,257,1764,2,1322,1773,0,0,1,Pass
1711,1,0,8470,275,5596,1,351,1733,1,1,2,Pass
1311,1,0,7973,280,8314,3,1262,1916,0,2,2,Pass
1770,0,1,2099,574,1119,2,441,1811,1,2,0,Pass
1284,1,1,8200,919,9347,0,122,550,1,2,1,Pass
780,1,0,98,89,7438,0,1173,1026,1,1,0,Pass
1720,1,1,9184,51,6619,0,1039,10,1,2,2,Pass
546,1,0,9640,681,5888,2,709,797,0,0,2,Pass
1606,0,0,4358,69,9968,1,1999,720,1,2,2,Pass
1795,1,0,844,228,4970,1,1162,554,0,2,0,Pass
1155,1,0,7906,593,1443,3,1661,729,0,0,2,Pass
1584,1,1,2602,409,262,2,1051,1351,1,0,0,Pass
940,1,1,6637,12,1397,0,894,897,1,1,0,Pass
1043,0,0,7196,339,5071,1,1452,1149,1,0,0,Pass
1304,1,1,9398,524,9498,0,299,94,1,1,1,Pass
1858,1,1,4928,542,2851,1,104,383,1,2,2,Pass
107,1,0,1098,698,9945,3,686,881,0,1,2,Pass
1436,0,1,1845,432,3953,0,585,1370,1,1,0,Pass
1263,1,1,4010,377,9515,0,1793,1411,0,0,0,Pass
378,0,1,6830,56,5658,1,1355,1253,1,1,2,Pass
1052,1,1,6042,687,8248,2,1890,1480,1,1,0,Pass
590,0,1,4110,720,4912,3,829,1153,1,0,2,Pass
1168,0,0,5373,522,1262,0,1122,62,1,2,1,Pass
1653,1,0,4155,933,4698,1,384,1656,1,1,2,Pass
549,0,1,7210,91,3131,0,1906,829,1,0,0,Pass
359,1,0,2941,596,7358,1,1462,721,1,2,1,Pass
161,0,0,9883,493,750,3,469,1351,1,1,2,Pass
756,0,1,3036,853,3094,3,181,1720,0,1,2,Pass
1200,1,0,7609,277,4282,0,1617,1992,1,2,1,Pass
968,0,1,182,562,5597,3,1122,1401,1,1,0,Pass
986,0,0,178,586,8324,3,1983,358,0,2,2,Pass
983,0,0,6742,328,4911,3,663,1045,0,2,1,Pass
1058,1,1,5892,965,3072,0,599,1377,0,0,1,Pass
511,0,0,4815,683,2493,2,110,1065,1,0,0,Pass
1283,0,1,9280,800,5528,3,1590,1474,0,0,2,Pass
1579,1,0,8192,141,1399,2,1461,1981,1,1,1,Pass
1123,0,1,7896,497,2710,1,280,1502,1,0,2,Pass
557,0,0,1565,287,1601,1,1289,65,0,2,1,Pass
1715,0,1,50,367,2806,1,1711,418,0,0,1,Pass
370,0,0,4013,900,3135,3,747,1249,0,0,2,Pass
1756,1,0,8723,987,7526,2,1722,1367,0,0,1,Pass
209,1,0,631,347,4138,3,990,1041,1,0,0,Pass
338,1,1,6325,599,5846,1,1823,334,0,2,1,Pass
571,0,0,869,620,6265,0,1479,1343,0,1,0,Pass
1635,0,1,2850,456,8041,3,131,132,0,2,0,Pass
362,0,0,7521,177,4201,2,972,1798,0,0,0,Pass
1415,0,1,5159,238,4482,2,1869,702,0,0,0,Pass
1508,0,1,1867,381,9926,0,1542,264,0,2,2,Pass
880,1,1,7843,337,2120,1,919,716,1,2,0,Pass
1992,1,1,7122,15,5968,3,448,1554,1,0,1,Pass
1898,1,0,246,228,819,0,173,1912,0,1,0,Pass
591,1,1,8183,502,6760,0,135,955,0,1,1,Pass
235,1,1,851,197,958,3,701,839,1,0,1,Pass
955,1,0,3486,381,3505,1,1272,1428,0,1,0,Pass
1970,0,1,2926,74,2563,3,837,69,0,1,2,Pass
1129,0,0,2013,455,8000,3,1670,791,1,0,0,Pass
1978,0,1,4463,948,1875,2,1369,300,0,2,2,Pass
385,0,0,603,922,6861,3,418,1050,0,1,2,Pass
1623,0,1,8351,358,60,1,107,76,0,2,2,Pass
355,0,1,2275,207,6864,2,657,236,0,1,0,Pass
438,0,1,7526,293,5681,0,818,1363,1,1,1,Pass
410,0,0,2751,55,7973,0,90,629,0,0,1,Pass
192,0,0,5956,887,8102,2,821,5,1,0,1,Pass
1116,0,0,6414,134,2872,1,405,105,1,2,2,Pass
1206,1,1,7301,767,4417,2,173,163,1,1,2,Pass
1607,0,0,7040,746,5403,3,590,357,1,1,0,Pass
661,1,0,7052,206,2411,3,1350,1798,0,0,2,Pass
244,0,0,6261,795,8748,3,1921,1086,0,2,1,Pass
1474,0,1,8761,562,686,3,1135,1587,0,2,1,Pass
1990,1,1,8577,843,2304,3,1980,567,1,0,1,Pass
525,0,1,8051,2,6118,0,902,1128,0,0,2,Pass
665,1,1,4763,366,5404,3,337,1147,1,0,1,Pass
192,1,1,8288,647,8224,3,1150,444,1,1,2,Pass
6,1,1,2570,825,1174,3,1026,957,0,0,1,Pass
975,1,0,2888,330,3374,1,810,930,1,1,0,Pass
1837,0,0,7016,646,137,3,1219,1694,1,1,2,Pass
857,0,0,6423,379,9202,0,863,821,0,2,0,Pass
456,1,0,7616,685,1871,0,108,1382,1,0,1,Pass
484,1,1,8505,118,223,1,455,779,1,2,1,Pass
573,1,0,704,458,7382,2,133,1128,1,2,1,Pass
996,1,1,2796,607,4443,1,1177,1573,0,2,0,Pass
683,1,0,6199,100,588,3,1704,1777,1,0,2,Pass
611,0,1,9970,342,5056,1,114,1308,0,1,1,Pass
1962,0,0,8376,227,8003,1,691,7,1,2,1,Pass
744,1,1,1212,81,5767,2,1840,1908,1,0,2,Pass
254,0,0,2006,960,4702,1,948,1773,0,0,0,Pass
291,0,1,1632,400,8861,0,465,1019,1,2,1,Pass
163,1,0,6615,848,2659,0,1484,172,1,0,0,Pass
46,0,1,3493,187,2799,1,1289,825,1,1,0,Pass
1889,0,1,2131,176,6663,1,1454,1626,1,0,0,Pass
1420,1,1,9987,21,2238,2,874,79,1,0,1,Pass
1640,0,1,2930,112,2694,3,206,806,0,1,0,Pass
939,0,0,2948,459,7164,3,923,1611,0,2,1,Pass
323,1,0,898,834,3529,3,1330,840,1,1,0,Pass
1941,1,1,2822,43,5676,0,1923,162,0,2,1,Pass
808,0,0,5135,90,6734,1,1812,1956,0,0,0,Pass
1577,1,0,471,952,3783,3,267,1795,1,1,2,Pass
1157,0,0,617,447,8085,2,1230,1462,1,2,1,Pass
1541,0,1,5000,883,9075,1,1264,937,0,0,2,Pass
834,0,1,1522,615,1101,0,1902,678,1,0,2,Pass
1550,0,1,8795,170,4810,1,302,1944,1,1,1,Pass
1844,1,0,7934,357,3628,3,1041,1076,0,1,0,Pass
229,0,0,7125,444,2569,1,1895,269,0,2,0,Pass
1735,1,1,8418,622,133,1,1144,731,1,1,1,Pass
1939,0,0,5950,489,463,2,1450,352,1,0,1,Pass
1426,0,1,4678,470,8416,3,1366,769,0,2,0,Pass
587,1,0,2925,677,5563,2,1373,868,0,0,1,Pass
1397,0,0,8643,205,262,0,128,1171,1,0,2,Pass
893,0,1,6221,924,591,3,21,1301,0,1,1,Pass
716,1,1,5462,887,5314,0,1068,444,0,2,0,Pass
48,1,0,715,918,9584,1,1129,1224,1,0,2,Pass
76,0,1,9676,670,6578,1,996,1518,1,0,1,Pass
1638,1,1,6198,379,3747,0,1331,333,1,2,1,Pass
676,0,0,3701,337,2836,1,1409,1878,1,0,2,Pass
1931,0,0,6606,446,994,0,1183,110,1,2,1,Pass
1468,0,0,1890,127,6475,0,688,330,0,0,2,Pass
1284,1,1,1190,724,6982,2,1707,1951,0,0,2,Pass
1928,1,0,7415,962,5752,2,945,1837,1,1,1,Pass
98,0,1,1235,485,4651,2,1462,878,0,1,0,Pass
1444,1,0,9626,527,6722,1,1300,808,1,0,1,Pass
1887,0,0,3435,545,96,2,1154,1828,0,2,1,Pass
376,1,0,3731,123,8687,3,1915,641,0,0,0,Pass
1343,1,0,9239,58,820,0,1554,913,1,0,1,Pass
1124,0,1,1770,735,4601,1,1003,647,0,2,0,Pass
655,0,0,8258,111,8715,2,285,1682,0,0,1,Pass
179,0,0,8909,388,8250,0,1595,1154,1,2,2,Pass
168,1,0,2776,614,9352,2,1929,1325,0,2,1,Pass
1914,1,0,6152,101,9504,0,1459,549,0,2,2,Pass
1259,1,1,2249,519,3505,1,274,1570,1,0,2,Pass
377,1,1,7339,274,1643,0,495,1279,0,0,0,Pass
1444,0,1,9732,414,6862,2,641,570,0,1,2,Pass
536,1,0,6648,458,3131,0,1003,1732,1,0,1,Pass
1482,0,1,4269,752,6043,3,422,1690,1,0,0,Pass
