@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
815,0,1,7117,392,731,3,1290,1579,1,1,2,Pass
1152,1,1,4519,713,2223,3,435,970,0,2,1,Pass
1614,0,1,9690,228,8140,3,1769,176,0,2,2,Pass
918,0,1,1819,698,2805,2,1455,1819,1,0,0,Pass
1950,1,1,7207,238,6478,0,1708,1824,1,2,0,Pass
133,0,0,9267,481,7356,1,185,361,0,1,1,Pass
1506,1,1,9418,339,3316,1,416,1988,1,0,0,Pass
1328,0,1,8283,558,245,0,1574,30,1,1,0,Pass
46,0,1,8100,556,6027,0,1438,1206,0,1,2,Pass
509,1,1,4647,328,1163,0,722,229,1,1,1,Pass
1098,0,1,864,874,6541,0,1510,739,0,1,2,Pass
1427,1,0,8679,779,4994,3,210,1916,0,2,2,Pass
1022,1,0,6769,664,2171,0,1267,1481,0,1,2,Pass
1517,1,1,3270,347,9418,0,1207,1187,1,2,2,Pass
805,1,1,9622,213,3728,2,1436,1450,1,1,2,Pass
533,1,1,7381,143,4795,2,45,1595,1,1,0,Pass
1627,0,0,1431,231,4452,0,1040,1816,0,0,1,Pass
1594,0,1,5778,264,3049,3,1622,777,1,1,0,Pass
1616,1,0,2216,817,4309,2,183,1543,0,1,1,Pass
1019,0,1,7926,719,8241,2,1778,1889,0,1,0,Pass
915,1,0,1492,727,9085,0,71,431,1,1,2,Pass
1786,1,1,2641,243,665,2,1529,1116,0,0,0,Pass
120,1,1,866,573,9554,2,379,1352,1,2,2,Pass
1179,0,1,5663,537,6338,2,1213,1187,0,2,2,Pass
1523,0,1,8562,989,9984,3,172,1693,0,1,2,Pass
1747,0,1,2389,891,4696,3,1420,1601,0,2,1,Pass
458,1,0,6607,486,8767,1,1178,1082,0,1,2,Pass
1786,1,1,2067,347,8623,1,731,853,0,0,2,Pass
1368,0,1,8029,302,3314,1,706,78,0,2,0,Pass
1001,1,0,4962,157,8262,1,122,1871,0,2,0,Pass
1269,0,0,9003,842,2244,1,1833,762,1,2,1,Pass
13,0,0,1142,169,3990,1,1429,847,1,2,0,Pass
352,0,0,337,817,3276,2,1886,1041,1,2,1,Pass
1587,1,0,235,990,8450,3,527,506,0,0,0,Pass
22,1,0,9409,885,4073,2,779,902,1,1,2,Pass
490,0,0,3242,465,1799,2,1480,293,1,1,1,Pass
392,0,1,5144,570,2276,1,1346,50,0,2,2,Pass
197,0,1,8564,381,5755,2,135,1673,0,0,0,Pass
874,0,1,7596,861,7124,2,1954,1164,1,1,2,Pass
1704,1,1,6228,137,5681,2,1759,637,1,2,0,Pass
479,0,0,2063,415,7844,3,483,336,0,2,0,Pass
1526,0,1,5120,302,1795,2,1437,896,0,2,1,Pass
1439,0,0,6057,185,3373,1,260,697,1,2,0,Pass
1450,1,0,4503,502,517,2,822,1933,0,2,2,Pass
81,0,0,256,710,9521,1,114,1751,1,2,0,Pass
667,0,1,2211,351,631,0,1724,933,1,2,2,Pass
770,0,0,4691,661,9260,0,275,1754,1,1,1,Pass
439,0,1,3079,678,3185,0,1272,1721,0,2,1,Pass
428,0,1,2424,772,2484,0,981,742,0,2,0,Pass
186,0,1,8720,429,6455,0,1679,990,1,2,1,Pass
608,0,0,8932,798,5512,2,1603,1230,0,0,2,Pass
516,1,0,7415,935,2646,2,1793,1112,0,0,1,Pass
814,0,0,9042,783,371,1,671,249,0,2,2,Pass
839,1,0,3499,447,8692,0,1668,304,1,2,1,Pass
1784,1,0,8938,427,4729,3,455,1201,0,1,0,Pass
1014,0,0,4218,213,1346,1,1291,1342,1,1,0,Pass
1380,0,1,9258,788,7527,3,1026,191,0,1,2,Pass
1272,1,1,5304,553,5307,1,1364,0,0,2,0,Pass
1863,1,1,3630,569,9990,0,1234,592,0,2,0,Pass
820,0,1,5780,606,2373,3,1236,786,0,2,0,Pass
1003,0,1,3562,648,5095,3,1331,1620,1,1,1,Pass
1972,1,1,7369,649,8990,1,1964,1701,1,1,0,Pass
714,1,1,7037,230,4759,2,153,1579,1,1,1,Pass
307,0,1,5801,712,1455,2,1061,921,1,1,1,Pass
401,1,0,6335,250,2987,1,1509,1063,0,1,2,Pass
479,0,0,9026,804,811,0,1942,1091,1,2,2,Pass
847,1,1,2930,558,4835,0,1519,1245,1,0,0,Pass
1031,1,0,1100,936,1247,1,908,1625,0,0,2,Pass
1828,1,0,612,942,3866,3,683,1332,0,0,0,Pass
1934,0,0,6983,41,3009,2,495,1217,0,1,1,Pass
67,0,1,7705,824,5394,3,1495,69,1,0,0,Pass
215,1,0,9808,949,6948,0,1666,1334,0,2,1,Pass
1889,1,1,2420,83,3115,3,1978,1290,0,0,2,Pass
1544,1,1,8604,156,3953,0,626,835,1,2,2,Pass
788,0,1,4621,184,4491,3,1093,624,1,1,1,Pass
1609,1,1,6041,858,9551,0,308,1302,0,2,1,Pass
917,1,1,491,445,4518,2,740,1845,1,0,2,Pass
850,1,1,5539,523,9674,2,1610,303,1,1,0,Pass
879,1,0,1546,853,2742,3,1948,715,1,2,0,Pass
1121,1,1,3339,6,2430,0,1950,607,1,1,0,Pass
1022,0,0,6996,242,3794,0,61,708,1,1,1,Pass
226,0,1,4320,548,5532,0,1555,1675,0,2,1,Pass
817,0,1,9595,260,6842,1,832,293,0,1,0,Pass
869,0,1,8697,286,1041,0,922,615,1,1,1,Pass
74,0,0,9643,280,8712,0,9,1732,1,1,2,Pass
236,1,1,9624,891,8389,2,553,1660,1,1,1,Pass
1369,0,0,6636,490,5503,2,148,1818,1,2,2,Pass
1866,1,0,1431,377,5960,2,932,211,0,2,1,Pass
965,1,0,1660,771,7294,2,267,1889,1,2,0,Pass
1894,0,0,524,599,8885,3,854,424,1,0,2,Pass
388,1,0,407,789,7676,3,429,1367,1,1,2,Pass
1271,1,0,8504,842,978,2,776,904,0,0,1,Pass
1487,1,0,8178,491,3467,1,438,475,0,2,2,Pass
1191,1,0,8914,493,4253,1,855,1875,1,1,0,Pass
1727,1,1,8938,411,6728,0,604,572,0,1,0,Pass
1665,1,1,5215,264,8190,2,448,1996,1,0,2,Pass
1971,0,1,4664,916,3497,3,1854,814,1,1,1,Pass
1523,0,0,5179,379,5914,1,1735,1301,1,0,2,Pass
1144,0,1,926,656,1580,1,950,372,0,0,0,Pass
1292,1,0,2000,936,9149,0,1466,404,1,2,1,Pass
1040,1,0,442,579,6509,3,1351,199,1,1,2,Pass
303,0,0,7421,774,4830,1,1938,1937,0,1,0,Pass
492,1,0,4912,859,4751,1,62,398,0,2,1,Pass
656,1,0,3470,289,3005,2,1360,1494,1,1,2,Pass
1154,1,1,5715,447,9312,0,548,965,0,0,1,Pass
1523,0,1,1130,643,903,3,1010,990,1,2,1,Pass
1833,0,1,9020,672,6504,3,1193,423,0,2,1,Pass
1872,1,0,5790,518,8079,1,445,632,1,0,1,Pass
1161,0,1,6831,60,9001,2,1960,852,0,0,0,Pass
1682,1,1,4725,744,9220,2,371,34,1,2,2,Pass
364,0,0,8012,214,1455,3,984,1165,1,2,2,Pass
723,1,1,6002,526,2305,0,1502,1166,1,1,1,Pass
192,1,1,4746,344,2799,3,392,435,1,2,0,Pass
1506,0,0,771,946,1271,1,1426,1665,0,1,0,Pass
83,0,0,7884,978,3930,0,832,844,1,1,2,Pass
1262,1,0,7455,183,6227,2,717,31,1,1,1,Pass
1366,1,1,3119,801,7370,3,1094,1135,1,2,0,Pass
1865,0,1,3351,176,6796,0,649,1633,0,0,1,Pass
1259,1,1,7368,665,9715,2,1381,1395,1,1,0,Pass
983,0,0,9463,469,7701,0,1447,592,0,1,0,Pass
616,1,1,5529,580,3714,1,1318,340,0,0,2,Pass
605,0,1,6212,62,4246,2,1876,1672,1,0,2,Pass
402,0,1,8395,689,6368,2,313,815,0,1,1,Pass
1635,1,1,6366,238,21,2,726,1782,1,2,1,Pass
339,1,1,9252,622,2526,2,1867,1234,1,2,1,Pass
1810,1,1,8701,594,2834,1,206,202,0,0,1,Pass
1029,0,1,3073,720,7368,0,129,894,1,0,0,Pass
1639,1,0,9463,209,8245,2,6,1783,1,2,2,Pass
1973,0,0,8667,718,6885,1,1098,245,1,0,0,Pass
303,1,1,2711,26,2352,3,723,1711,0,0,2,Pass
1746,1,1,101,194,4916,2,1535,1692,1,1,2,Pass
202,0,0,1638,785,9938,3,963,1816,1,2,0,Pass
1116,1,1,266,264,5583,3,1685,1546,1,2,0,Pass
809,0,1,9861,875,1921,3,415,1802,1,2,0,Pass
1302,1,1,4594,358,2923,3,392,1368,0,2,2,Pass
864,0,0,6207,245,9533,0,8,975,1,2,2,Pass
1125,0,1,5917,619,4708,3,1712,1952,1,0,0,Pass
885,1,1,6666,250,7522,3,1356,1619,0,1,1,Pass
1183,1,0,3365,513,6035,0,927,63,1,0,0,Pass
1984,1,0,1749,211,9061,0,1937,514,1,1,0,Pass
397,0,0,3839,139,9915,3,1999,1668,1,1,2,Pass
1129,1,0,5658,293,7445,1,1719,669,0,1,0,Pass
522,1,0,3080,856,630,0,1478,47,0,0,1,Pass
1102,0,1,5340,463,2490,2,297,1189,1,2,1,Pass
1219,0,1,6459,550,9771,3,453,546,0,1,1,Pass
859,0,1,8888,42,7672,1,859,415,1,1,1,Pass
901,0,0,6376,545,2041,3,371,1588,0,2,2,Pass
1088,1,0,3991,591,9339,3,1675,255,0,0,2,Pass
1314,1,0,9132,634,1596,0,1413,202,0,0,1,Pass
1423,1,1,520,533,6971,1,851,1726,1,2,2,Pass
109,1,0,7615,233,4598,0,680,1997,0,2,1,Pass
636,0,0,7849,138,9064,3,1412,677,0,0,0,Pass
1338,1,1,32,812,5781,3,387,1912,0,2,0,Pass
1772,1,1,1358,301,9197,1,1499,944,1,1,0,Pass
1664,1,1,7081,86,2562,1,521,407,0,0,1,Pass
215,1,0,7478,99,3967,0,1311,428,0,2,2,Pass
680,1,1,1344,258,4415,1,1235,601,0,1,0,Pass
839,0,1,316,256,46,0,1135,1738,0,1,2,Pass
523,1,1,4546,150,2135,0,249,1808,1,2,2,Pass
231,0,0,3426,225,4769,3,902,490,1,0,0,Pass
1352,1,1,3913,361,8496,3,1560,444,1,2,1,Pass
709,1,1,8326,737,6397,1,1449,961,1,1,2,Pass
1020,0,0,9862,973,666,2,795,1092,1,2,0,Pass
688,1,0,464,186,6526,0,1014,1813,1,2,1,Pass
1689,1,1,2005,630,2208,2,150,174,1,0,0,Pass
619,1,1,9744,456,4730,2,1462,924,1,0,1,Pass
689,1,1,9822,482,6261,3,1188,1954,1,1,2,Pass
1738,0,1,1811,642,6388,0,555,1585,0,2,2,Pass
264,1,0,1089,648,8598,1,1903,188,0,1,0,Pass
49,0,0,5613,737,4117,1,1265,1055,1,1,0,Pass
309,1,0,776,754,6301,0,695,1111,0,2,2,Pass
120,1,1,3087,960,9891,3,367,533,0,0,0,Pass
402,0,0,7000,371,4123,0,632,1123,1,1,2,Pass
874,0,1,6066,443,2780,3,469,497,0,2,0,Pass
1897,1,0,3455,994,6507,2,1943,1121,0,2,1,Pass
1889,1,0,1368,160,154,2,910,1877,0,2,1,Pass
1414,0,1,1590,462,1061,2,1348,978,1,2,0,Pass
684,0,1,3184,873,3792,2,1950,1942,1,0,2,Pass
1368,1,0,7678,544,8055,1,632,1244,1,1,2,Pass
123,1,1,785,41,2842,0,1668,1752,0,2,2,Pass
384,1,1,1973,189,732,0,711,54,1,0,1,Pass
1182,0,0,1676,659,9087,1,680,1028,1,0,1,Pass
1088,1,1,6176,745,7943,0,253,1336,1,1,2,Pass
1242,0,0,1053,295,513,3,156,467,1,2,1,Pass
701,1,0,5825,390,6327,2,371,844,0,0,1,Pass
1556,0,0,7802,5,5290,3,1725,961,0,2,0,Pass
271,0,0,6066,539,7635,0,426,512,1,1,1,Pass
484,0,1,7601,257,4560,3,498,1755,1,2,1,Pass
1117,0,1,9095,398,3070,1,302,450,1,2,0,Pass
611,0,0,2076,70,3424,0,1850,258,0,2,1,Pass
130,0,0,9038,948,2132,3,1203,1986,1,2,1,Pass
894,1,0,9615,235,6661,0,1841,1238,0,2,0,Pass
139,1,1,145,412,5273,3,665,1524,0,1,2,Pass
402,1,0,6263,73,4048,3,1082,172,0,2,0,Pass
1703,0,1,7921,937,2799,3,1082,1885,1,2,0,Pass
687,1,0,3931,876,2352,2,1236,1882,0,0,1,Pass
1878,1,0,6891,405,1711,2,1833,82,1,2,1,Pass
982,0,0,3629,446,5498,1,280,326,0,2,1,Pass
1179,1,0,7909,687,9965,3,1139,541,1,2,1,Pass
1051,1,0,1833,632,3296,1,968,443,0,0,2,Pass
187,0,0,9936,341,5175,0,1072,1896,0,1,0,Pass
373,0,1,6819,137,7645,2,656,1540,0,0,1,Pass
492,0,1,4646,747,1925,2,354,736,0,1,1,Pass
1417,1,0,7691,30,5382,2,167,32,1,2,2,Pass
440,0,1,6572,316,2282,3,1316,340,0,2,1,Pass
835,0,0,3068,457,2314,3,622,1149,1,0,2,Pass
872,0,1,2928,68,7375,2,731,1796,0,0,2,Pass
1261,0,1,3751,378,5521,3,782,1901,0,2,0,Pass
473,0,0,8459,981,9325,3,1414,1107,0,2,1,Pass
1958,0,1,3066,698,5790,3,812,1717,0,0,2,Pass
1067,0,0,6511,207,2579,0,880,1013,0,0,2,Pass
1886,1,0,862,154,2575,0,487,377,0,2,1,Pass
1821,0,0,9800,111,202,0,1595,130,0,0,2,Pass
1349,1,0,9491,9,2491,0,359,514,0,1,1,Pass
1411,1,1,6252,666,8327,3,245,531,1,1,0,Pass
1072,0,1,4133,541,4289,3,1246,1833,1,0,0,Pass
369,1,0,7006,671,6839,1,1222,1728,1,1,1,Pass
676,1,1,1433,374,3518,3,1914,1674,0,2,0,Pass
894,1,0,5253,417,2659,3,1519,1689,1,2,1,Pass
1849,1,1,4047,143,3814,2,1023,995,0,1,2,Pass
339,0,1,3896,355,9980,1,1227,1354,0,2,0,Pass
1912,1,1,2703,916,5593,0,1840,322,0,2,2,Pass
1785,0,1,6645,795,6095,1,1375,1397,0,1,1,Pass
1422,1,1,3967,693,3310,2,1846,475,0,2,2,Pass
1935,0,1,8900,776,8817,1,1308,1565,0,0,2,Pass
1832,1,0,4778,162,9434,2,901,1120,0,1,1,Pass
1842,0,0,6023,644,2706,1,75,694,0,2,1,Pass
1318,0,0,4521,510,7080,1,1325,55,1,2,1,Pass
180,1,0,3771,996,8317,1,1870,711,0,1,1,Pass
697,0,0,397,181,305,3,517,9,0,2,2,Pass
471,0,1,7078,139,1956,1,1172,1048,1,0,0,Pass
1174,1,0,1249,286,5556,3,1376,1806,0,2,1,Pass
1311,0,0,234,35,2807,3,356,1477,1,1,0,Pass
1393,1,1,3243,994,7293,3,202,930,0,2,1,Pass
708,1,0,591,157,924,2,1472,889,0,0,2,Pass
978,0,1,3242,516,8880,0,1866,1588,0,0,0,Pass
446,0,1,8715,821,8119,2,386,261,0,2,1,Pass
1236,1,0,6136,775,8430,2,497,130,1,2,1,Pass
1319,1,1,8924,104,5682,2,1232,1719,0,0,2,Pass
1058,1,0,168,180,3102,2,184,766,0,0,2,Pass
605,0,1,7275,677,100,3,587,100,0,0,2,Pass
761,0,1,1207,282,6275,1,709,605,1,2,1,Pass
1070,0,1,6250,0,173,2,714,1647,0,0,0,Pass
57,1,1,8045,5,3451,0,1573,851,0,2,2,Pass
1899,0,1,8613,706,9031,1,1090,783,0,0,0,Pass
1188,0,1,3612,96,2332,0,657,873,1,1,1,Pass
1047,0,1,5635,619,5333,0,1696,238,0,1,1,Pass
1486,1,1,8398,627,4696,1,1275,1992,0,1,2,Pass
101,1,1,1428,930,390,0,443,1509,1,1,1,Pass
1532,1,0,554,767,2713,1,1921,332,0,2,2,Pass
78,1,1,4227,15,4033,0,597,1634,1,2,0,Pass
1830,0,1,4047,197,5124,0,1640,819,0,2,1,Pass
57,0,0,5844,56,3465,2,938,243,0,2,1,Pass
630,1,1,1573,795,2792,1,1600,747,0,0,2,Pass
33,0,1,8550,218,8857,0,1198,1897,0,1,2,Pass
1191,1,1,9617,183,6655,0,805,744,1,1,0,Pass
259,0,0,5457,348,2775,2,354,1206,0,2,1,Pass
1111,1,1,4640,531,3210,2,971,540,0,2,2,Pass
1742,1,0,1079,633,1316,3,798,1808,0,0,0,Pass
598,0,1,5642,552,1351,2,1599,733,1,1,2,Pass
819,0,0,5782,795,4553,2,1350,236,1,1,1,Pass
1477,1,1,2319,940,7469,0,1052,1012,0,1,2,Pass
1779,1,0,2066,81,2154,1,1416,692,1,2,1,Pass
889,1,0,7772,837,2430,1,1794,777,0,1,1,Pass
388,0,0,9965,250,8853,2,1979,1746,1,2,1,Pass
1126,0,1,2214,603,8402,0,814,1112,1,1,0,Pass
1276,0,1,2178,488,9522,0,1936,307,1,0,1,Pass
996,0,0,4763,882,1601,1,872,368,1,1,0,Pass
1028,0,0,3924,790,3250,1,371,950,1,2,2,Pass
1966,0,1,6407,311,1672,1,1870,1231,1,1,1,Pass
839,1,0,931,883,6371,3,1897,779,1,1,1,Pass
143,0,1,6571,879,2801,0,173,631,0,1,0,Pass
1586,0,1,3030,198,6618,1,1362,453,1,1,0,Pass
1636,0,0,6502,796,1758,3,136,813,1,2,0,Pass
1826,0,0,1007,864,1334,2,439,857,0,1,2,Pass
1005,0,1,2623,592,3261,0,1501,710,1,2,1,Pass
1210,1,0,4205,350,4658,3,59,1869,1,0,2,Pass
492,0,0,1735,671,6084,1,1317,569,1,1,1,Pass
1195,1,0,6084,565,6130,2,205,650,1,1,1,Pass
181,0,1,1675,882,2853,0,995,1920,0,0,1,Pass
1994,1,1,7253,708,1859,3,1571,667,1,0,0,Pass
621,0,1,1550,888,5242,3,1586,1655,0,2,0,Pass
1774,1,1,2444,622,8302,0,1791,1068,0,0,1,Pass
364,1,0,1361,52,1656,3,842,1051,1,2,2,Pass
1952,0,1,6763,926,9844,0,332,1229,1,0,0,Pass
988,0,0,6141,826,4094,1,587,317,0,0,0,Pass
1561,0,1,6274,10,6033,2,112,525,1,2,2,Pass
1096,0,0,1750,306,6869,3,847,1101,0,2,2,Pass
792,0,1,921,601,5900,3,1114,1888,1,2,1,Pass
670,0,1,1145,460,8257,0,795,1712,1,1,0,Pass
203,1,1,2658,238,7428,2,1988,1306,0,1,0,Pass
1502,0,0,2701,627,2477,0,733,1452,1,2,1,Pass
225,1,0,7835,355,6883,3,625,1106,1,2,1,Pass
1417,0,0,1668,947,6897,0,893,1943,0,0,1,Pass
79,1,0,3496,999,4590,2,1918,464,1,0,0,Pass
52,1,1,5754,972,9198,0,670,429,1,1,1,Pass
1801,1,1,1164,921,9889,2,1620,640,0,1,0,Pass
947,0,1,1091,605,4527,0,781,1127,1,1,0,Pass
340,0,0,8416,443,1429,0,1970,1694,1,0,1,Pass
223,0,1,2991,17,3736,2,1904,1956,1,1,2,Pass
411,0,1,7224,656,6461,2,1654,184,1,1,1,Pass
1456,1,0,5048,686,5625,1,167,597,0,1,2,Pass
296,1,0,1636,663,6291,3,1188,639,1,1,0,Pass
580,0,1,6497,626,7371,1,1260,1433,0,0,1,Pass
295,1,0,283,799,5438,1,347,1287,1,1,1,Pass
7,1,1,680,397,5648,3,1365,774,1,0,0,Pass
1399,0,1,3120,105,8254,2,1670,1795,1,2,0,Pass
1738,0,0,1604,843,2966,2,175,1536,1,2,0,Pass
201,1,0,1535,258,7628,1,1463,43,0,0,1,Pass
941,1,1,7157,375,1123,2,1252,16,1,2,2,Pass
287,1,1,3519,919,2989,0,1836,1382,0,2,1,Pass
421,1,0,7609,561,505,0,453,64,0,0,0,Pass
719,0,1,7729,296,1807,0,1021,1569,0,0,2,Pass
1895,1,0,3732,490,1761,0,1871,1545,1,0,1,Pass
639,1,0,9422,285,1433,3,570,1031,1,0,2,Pass
1979,0,1,9238,179,9346,1,360,1788,1,1,2,Pass
855,0,1,4044,541,2717,1,1344,1255,1,1,0,Pass
1851,1,0,1384,490,8042,2,1537,199,0,2,1,Pass
498,1,0,2808,642,728,0,932,1394,1,2,2,Pass
562,1,0,5021,974,4418,2,532,235,1,0,2,Pass
910,1,1,7003,887,3087,1,1493,794,1,2,1,Pass
382,1,1,2484,518,5374,3,1286,1358,0,2,2,Pass
1111,1,0,6824,11,9827,1,940,1413,0,0,0,Pass
495,1,1,1603,407,2841,1,1589,595,1,2,2,Pass
689,0,1,6810,99,9580,3,622,1688,0,0,0,Pass
1062,1,0,4619,259,4827,2,553,1987,1,2,1,Pass
1644,1,0,8073,285,9392,3,1495,781,1,0,0,Pass
1176,0,1,8202,723,1909,2,262,569,1,0,1,Pass
158,0,0,4693,704,7340,3,1023,1342,0,1,1,Pass
249,1,0,226,983,7585,0,1606,1934,1,1,2,Pass
1981,0,0,2184,694,9960,2,743,1720,1,2,1,Pass
1329,1,1,5573,9,1094,2,1778,770,1,0,2,Pass
1267,1,1,246,35,1221,1,1788,42,1,1,1,Pass
987,1,0,4460,886,3425,3,1833,1139,0,0,2,Pass
169,1,1,1711,940,6177,2,1249,1684,0,2,1,Pass
1346,0,1,3082,302,3643,3,310,1187,0,0,1,Pass
1308,1,1,7946,297,7616,2,1335,585,0,2,1,Pass
355,1,0,316,888,2057,3,525,151,1,0,2,Pass
412,1,1,7930,803,6804,1,1943,1406,1,1,1,Pass
1134,0,1,3434,559,1445,0,1852,676,0,1,2,Pass
1177,0,1,8572,255,7348,0,261,1593,1,2,0,Pass
1222,1,1,3494,328,4888,0,621,1185,0,0,1,Pass
1877,0,1,1861,266,7159,3,190,419,0,2,1,Pass
397,0,1,1338,737,4899,0,481,1816,1,2,2,Pass
821,1,0,8679,139,3993,2,106,1655,0,1,1,Pass
1641,1,0,9469,556,559,3,1637,1861,0,1,2,Pass
624,1,1,1420,581,3634,2,1305,1474,0,2,2,Pass
210,0,0,3374,427,4355,0,287,165,0,2,0,Pass
1807,1,0,1783,451,485,2,855,97,0,0,0,Pass
194,0,0,2629,219,4701,0,305,121,0,0,2,Pass
59,1,0,1993,739,3630,1,459,983,1,0,1,Pass
1956,1,0,8407,650,3862,2,1283,530,0,0,0,Pass
35,1,0,808,909,1137,3,706,1093,1,1,0,Pass
1030,0,1,4593,505,4385,3,11,1923,1,0,1,Pass
389,0,1,1864,137,6560,3,935,1088,1,1,0,Pass
536,1,1,6171,147,1947,3,1655,1571,1,2,0,Pass
1649,1,0,9988,444,4948,3,1453,511,1,2,1,Pass
523,0,1,5973,4,2235,1,1536,24,0,2,0,Pass
41,1,0,4308,820,3953,1,450,666,0,1,1,Pass
324,1,0,8796,115,4018,2,231,1805,1,1,2,Pass
1588,1,1,8680,504,9589,1,957,637,1,1,1,Pass
263,0,1,5924,546,5451,2,1034,478,1,2,2,Pass
1639,1,0,3130,2,2713,2,1327,1268,0,0,1,Pass
733,1,0,7198,201,8906,1,655,1415,0,1,1,Pass
715,1,0,8719,606,3213,0,1396,445,1,2,0,Pass
511,1,0,6643,439,7103,1,182,362,0,1,2,Pass
90,1,0,3653,513,4526,3,1809,1962,0,0,1,Pass
1096,0,0,261,514,5394,2,1322,1926,0,0,0,Pass
1138,0,0,420,299,1633,3,1910,1788,0,0,2,Pass
520,1,1,4387,890,7031,0,1791,1313,0,1,0,Pass
642,0,1,1279,173,1352,2,380,314,0,0,0,Pass
604,1,1,1908,243,3899,2,740,0,1,0,1,Pass
1833,1,1,7427,892,5019,2,134,1848,1,2,2,Pass
1799,0,0,9529,16,4228,3,1025,1882,0,0,1,Pass
1930,0,0,2406,773,4495,2,1955,1409,0,0,0,Pass
349,1,0,9742,890,1651,3,776,633,0,0,2,Pass
251,1,0,3288,911,1009,2,1289,1438,0,1,1,Pass
1139,1,0,5384,895,5956,3,438,825,1,0,0,Pass
1922,0,1,7027,733,2282,0,1274,1501,0,2,2,Pass
1666,0,1,280,963,6058,2,226,423,0,0,1,Pass
1831,0,1,9213,603,6572,2,705,141,1,1,2,Pass
930,0,1,405,284,7702,3,59,1028,1,1,2,Pass
1029,1,1,4116,788,7009,0,1380,28,1,1,1,Pass
1711,1,0,9923,942,7792,0,1228,1185,1,2,2,Pass
122,0,0,4079,787,8033,2,594,1584,0,1,0,Pass
23,0,1,3169,44,9835,1,219,241,0,0,2,Pass
1283,0,0,2130,847,8812,2,789,1563,0,2,0,Pass
1498,0,0,8405,391,2116,2,1236,1115,1,1,1,Pass
881,1,1,3481,214,842,2,432,502,0,1,0,Pass
249,1,0,5761,381,7826,2,177,1045,1,0,2,Pass
23,0,0,5418,868,3153,0,1536,808,1,0,2,Pass
1753,1,0,3089,348,198,1,675,666,0,0,2,Pass
570,0,1,2358,185,7613,3,877,92,1,1,0,Pass
1774,0,1,2457,925,5754,0,1001,454,1,1,0,Pass
1761,0,1,7047,279,40,0,713,1311,0,0,0,Pass
1601,0,1,5385,26,8469,1,711,1222,0,1,0,Pass
915,0,1,9010,769,5954,2,542,208,1,2,2,Pass
1771,1,1,6155,712,9635,1,1582,73,0,1,0,Pass
1436,1,1,9269,14,1465,1,899,1071,0,1,2,Pass
231,1,0,3843,135,9984,2,1161,945,1,0,0,Pass
233,1,0,5081,509,8209,0,1351,1088,1,2,1,Pass
228,1,0,5340,853,5069,2,1468,691,0,1,2,Pass
312,1,1,6991,744,1339,1,994,709,0,0,2,Pass
1906,1,0,2768,456,247,3,374,916,0,0,1,Pass
1849,0,0,2789,458,2913,0,441,600,0,0,0,Pass
33,1,1,5695,946,1094,2,527,1355,0,1,0,Pass
1072,1,0,4017,665,7574,2,922,495,1,2,2,Pass
630,0,0,6164,202,7738,1,1145,1042,1,0,1,Pass
722,0,1,4179,332,2745,3,906,982,1,0,1,Pass
487,1,0,5318,786,6703,2,706,149,1,2,0,Pass
1204,1,0,6550,326,4849,3,1629,1609,1,1,0,Pass
1146,0,0,2132,220,5448,0,62,1730,1,0,2,Pass
992,1,0,9950,98,593,3,893,1432,0,2,2,Pass
1210,0,0,6103,149,1702,1,1360,904,1,1,0,Pass
112,0,0,9881,910,5764,1,991,819,0,0,1,Pass
1794,1,1,9586,251,7937,2,688,280,1,0,2,Pass
704,1,0,3521,234,6816,1,820,235,1,1,1,Pass
512,0,0,8388,527,9388,0,1141,1944,1,0,0,Pass
849,0,0,6471,542,1126,0,165,696,0,1,1,Pass
1044,1,0,5091,452,9588,0,235,171,0,0,0,Pass
146,0,1,5128,408,3599,0,1028,638,0,0,0,Pass
1087,0,0,5856,847,1840,2,428,1275,0,0,1,Pass
822,0,0,7754,716,2287,3,208,390,0,1,2,Pass
806,0,0,4168,797,5680,3,1610,1664,0,0,0,Pass
1937,1,0,7198,634,9796,2,1536,412,1,1,2,Pass
589,1,1,5968,816,8881,2,1953,1431,1,1,0,Pass
1803,0,0,3359,412,8918,3,1717,220,1,1,1,Pass
381,1,0,615,299,4598,0,1033,1596,0,1,0,Pass
956,1,0,2096,469,1975,1,1692,468,1,2,1,Pass
15,1,0,3079,858,4287,0,832,449,0,2,0,Pass
271,0,0,9056,508,2626,3,760,1110,0,0,2,Pass
1071,0,1,8115,948,9460,0,802,741,1,2,0,Pass
512,0,1,4360,256,9583,0,1706,1315,1,2,2,Pass
1162,1,0,6648,233,7513,1,1124,366,1,2,0,Pass
1630,1,0,5305,715,556,1,603,2,0,2,0,Pass
864,0,0,8430,53,8122,3,755,305,0,1,1,Pass
890,0,0,8465,152,6484,1,479,1160,0,2,2,Pass
1188,1,0,7159,523,3647,2,1608,469,1,1,0,Pass
1175,0,0,3318,637,4971,0,1891,1373,1,0,0,Pass
824,1,1,5261,804,9896,0,181,820,0,1,0,Pass
1833,0,1,5369,529,8366,2,718,958,1,1,2,Pass
658,0,0,5047,518,736,1,536,1450,1,2,0,Pass
