@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
1789,0,0,929,227,1487,2,960,204,0,0,1,Pass
1890,0,0,4647,196,6858,0,468,1031,0,2,1,Pass
1694,0,0,7825,593,1074,3,29,1581,0,0,1,Pass
1064,0,1,571,903,1043,2,1157,1150,1,1,2,Pass
1803,1,1,8962,447,9030,2,1579,802,0,2,1,Pass
1922,1,1,5800,143,8164,0,1781,615,0,1,2,Pass
1881,1,0,1915,88,7044,3,1238,1582,1,0,2,Pass
1210,0,1,2062,895,713,1,534,427,1,1,0,Pass
713,0,0,8600,707,3132,3,1113,15,1,2,2,Pass
1812,1,1,1456,498,9152,3,1681,1564,1,2,0,Pass
1955,0,0,9075,152,3404,0,614,109,1,1,1,Pass
64,0,0,9380,565,9771,1,157,424,0,2,0,Pass
1324,1,0,3515,506,3479,3,796,1913,0,2,0,Pass
1894,0,0,609,384,7467,1,372,1139,0,2,2,Pass
1711,0,1,7968,309,5055,1,496,1326,1,2,0,Pass
1239,0,0,9409,516,8151,0,66,816,1,1,1,Pass
182,0,0,2085,160,2860,0,1414,1377,0,2,2,Pass
193,1,1,429,341,276,3,630,760,1,1,2,Pass
1026,1,0,8861,82,212,0,1269,1267,0,0,1,Pass
121,1,1,8372,615,3194,0,736,1743,0,2,0,Pass
573,0,0,7520,464,8353,0,1479,1933,0,0,0,Pass
1313,0,1,4725,355,4374,0,1089,885,1,1,1,Pass
573,1,0,7396,156,7567,3,1094,1314,0,0,2,Pass
1955,0,1,9376,274,9939,1,1023,225,0,2,0,Pass
1874,1,0,9749,29,1404,2,65,1151,1,0,1,Pass
1075,0,1,378,391,2320,2,687,1878,1,2,0,Pass
21,1,1,7789,164,9382,2,661,268,0,2,1,Pass
1759,0,0,823,280,3182,1,1914,544,1,1,1,Pass
1002,0,0,1181,524,961,1,165,1898,1,1,1,Pass
1761,0,0,3406,636,8351,3,1129,1863,0,2,2,Pass
558,1,1,3155,56,6207,1,68,102,0,1,2,Pass
890,0,0,1065,149,8537,2,937,1001,1,2,0,Pass
1272,1,1,8674,183,5687,1,102,1907,0,0,2,Pass
518,1,0,2770,238,2305,2,1129,563,1,0,1,Pass
1562,0,1,5071,18,8608,3,564,658,0,1,1,Pass
334,0,0,2744,116,4769,3,375,1671,0,1,2,Pass
351,1,0,4703,875,531,0,1749,93,1,2,0,Pass
1472,1,1,1897,408,915,3,1815,213,1,0,1,Pass
238,0,0,4618,830,1804,0,678,1254,0,0,2,Pass
663,1,1,5062,969,8213,2,205,933,1,0,1,Pass
1972,1,0,2699,754,5386,2,435,1451,1,0,0,Pass
728,0,0,6899,837,3812,3,1950,1050,0,1,0,Pass
876,1,0,4381,760,4891,0,1276,403,1,0,0,Pass
1377,1,1,5604,664,8529,3,1300,1920,1,0,0,Pass
201,1,0,7744,249,1874,0,1937,1264,1,2,1,Pass
1018,0,1,7634,705,6239,0,40,301,0,1,0,Pass
521,1,0,3444,290,4114,1,791,1454,0,1,1,Pass
327,0,0,1668,507,8819,1,1670,1665,1,0,0,Pass
1714,1,1,1289,514,8176,1,210,625,1,2,2,Pass
995,1,0,903,8,355,2,1708,584,0,2,1,Pass
823,1,1,5045,313,3701,1,394,1626,0,1,2,Pass
1780,1,0,1959,398,3752,3,1772,1686,0,0,1,Pass
1379,0,0,4782,361,6698,2,7,49,1,0,0,Pass
1948,0,1,8084,53,9069,1,406,1528,0,2,0,Pass
795,0,1,5373,7,2988,2,53,1723,0,1,2,Pass
1989,0,1,6655,125,5823,3,576,1657,0,1,1,Pass
431,1,0,3418,962,3606,0,1392,1843,0,0,1,Pass
1411,1,0,4683,747,2331,1,1407,1641,0,0,2,Pass
1127,0,1,9171,881,3930,0,1209,1603,0,0,1,Pass
53,0,0,6765,452,7236,2,235,262,0,0,0,Pass
1897,1,0,2229,264,9929,3,1329,75,1,1,2,Pass
1282,1,1,9692,407,8955,0,1695,869,0,1,1,Pass
144,1,1,5553,74,4438,2,1882,967,1,0,2,Pass
654,1,1,3554,525,3957,0,1671,1064,1,2,2,Pass
373,0,1,4985,671,936,1,1481,1548,1,2,2,Pass
1749,0,0,298,995,8537,3,1889,1784,0,1,1,Pass
1641,0,0,3169,262,7781,1,1159,250,1,2,2,Pass
1342,1,1,4305,277,6399,0,782,715,0,1,0,Pass
167,1,0,3344,506,6504,1,75,106,0,0,1,Pass
616,1,1,7990,587,1779,0,142,702,1,2,1,Pass
149,1,0,8973,399,8957,1,850,416,1,0,1,Pass
1806,0,0,2539,758,7249,1,1384,1867,1,1,0,Pass
962,0,1,1362,100,193,1,1977,1865,1,0,0,Pass
981,1,0,6274,34,9495,0,448,1554,0,0,2,Pass
759,0,0,9005,58,3891,3,1310,508,1,0,2,Pass
1068,1,1,7153,21,9767,1,655,1586,1,0,2,Pass
969,1,1,3834,330,9414,3,35,1147,0,2,1,Pass
489,0,0,5982,725,5715,2,1856,480,0,2,0,Pass
516,0,0,7947,865,7564,3,187,737,0,2,1,Pass
209,0,0,5828,676,8079,1,558,1917,1,0,0,Pass
417,1,1,8770,782,8269,1,1691,660,0,0,1,Pass
799,1,1,2909,774,7939,3,583,227,0,2,0,Pass
1279,0,1,3346,641,2671,3,491,1683,0,2,2,Pass
730,0,1,2631,664,1911,1,1165,407,1,1,0,Pass
1996,1,0,9970,93,1852,1,83,120,1,1,2,Pass
306,1,1,1936,145,8133,0,64,295,0,1,1,Pass
1947,0,0,2954,621,9168,2,656,1206,1,2,2,Pass
1986,0,0,6986,723,1675,0,1445,587,1,2,0,Pass
702,0,1,9956,809,7977,1,1565,667,0,2,1,Pass
14,0,1,8792,714,2983,2,163,1959,0,2,1,Pass
1292,0,0,4684,889,4758,0,1402,1933,0,0,2,Pass
325,0,1,9423,698,218,1,1361,37,1,1,0,Pass
330,0,0,8193,15,2505,3,713,751,0,0,2,Pass
1519,0,0,5447,499,8823,0,1834,1566,0,0,2,Pass
1125,1,1,515,231,7413,3,620,1691,0,2,2,Pass
1086,0,1,2153,920,6930,2,1722,1985,1,2,1,Pass
901,1,0,8708,505,6865,0,1273,552,1,0,1,Pass
479,1,0,9263,18,9697,2,846,153,1,2,0,Pass
986,1,1,120,68,4515,3,886,1109,0,1,0,Pass
1065,1,0,1687,271,9774,3,761,234,0,0,0,Pass
1377,1,0,7253,259,4950,2,270,891,1,2,2,Pass
715,0,0,9264,912,8628,0,106,1154,1,1,1,Pass
1534,0,0,9028,602,5318,3,1132,1149,0,1,0,Pass
1856,1,1,9756,597,2654,0,55,954,1,0,0,Pass
370,0,1,8670,881,4400,2,523,1049,1,0,0,Pass
1534,1,1,7837,994,9532,2,22,1749,1,0,0,Pass
1317,0,1,8353,982,9347,2,1021,279,0,0,1,Pass
1745,1,0,5193,988,3710,1,1535,623,1,0,0,Pass
316,0,1,9129,534,8306,1,1665,1880,0,0,0,Pass
1027,1,0,3031,859,2631,3,845,1310,0,0,1,Pass
275,1,1,8808,483,1168,3,1147,582,1,1,1,Pass
470,1,1,8512,864,3804,0,1994,36,1,1,0,Pass
1153,1,0,991,149,5266,2,17,793,0,2,0,Pass
1510,1,1,1472,790,1683,2,375,553,0,0,0,Pass
1050,0,1,3283,29,9473,0,9,1727,1,2,2,Pass
1786,0,1,5443,4,5318,2,114,1619,1,2,0,Pass
1543,0,0,9769,371,2935,1,1373,114,1,1,0,Pass
978,1,1,4552,704,526,3,1262,1984,1,0,1,Pass
1534,0,1,4667,790,5710,0,1527,756,1,0,0,Pass
809,0,1,2961,875,440,0,1167,1816,1,1,0,Pass
287,0,0,1682,259,8324,2,1445,756,1,1,0,Pass
580,1,0,5954,851,724,1,1947,1535,1,2,2,Pass
1075,0,0,3690,211,4458,1,1415,681,1,1,2,Pass
272,0,1,1455,299,1042,0,587,976,1,2,2,Pass
1454,1,0,4034,96,7393,3,1501,885,0,2,1,Pass
5,0,0,9455,83,6116,1,1161,498,0,0,1,Pass
765,1,1,1898,982,861,2,1402,1538,0,2,0,Pass
984,0,0,1883,188,6527,1,688,357,0,0,2,Pass
71,1,1,8755,725,9794,2,1876,1799,0,1,0,Pass
547,0,1,8912,883,8810,2,1616,307,0,0,2,Pass
1118,0,0,9059,12,7498,1,739,1298,1,2,2,Pass
590,1,1,7065,725,9821,2,8,514,0,0,0,Pass
1917,0,1,3151,303,1389,2,30,541,1,2,2,Pass
1640,1,0,2839,888,8596,1,1594,528,1,1,0,Pass
1866,1,0,6416,88,6760,1,33,476,0,0,2,Pass
1581,1,1,6954,271,9835,2,1291,1765,0,0,0,Pass
357,0,1,6367,416,9527,0,1866,1516,0,1,2,Pass
1632,0,0,117,996,5105,3,817,627,0,1,2,Pass
758,0,0,1481,230,6460,1,568,245,1,2,1,Pass
737,0,0,2367,46,9669,3,1140,263,1,2,2,Pass
625,1,1,9212,324,2679,1,1292,567,0,2,1,Pass
1735,0,0,1085,859,4604,2,990,1975,0,0,2,Pass
1075,0,0,5737,832,5867,1,792,174,1,0,0,Pass
789,0,1,8873,686,5210,3,604,1140,0,0,1,Pass
1381,1,0,1441,943,3136,0,1731,1857,0,1,0,Pass
423,1,0,3055,177,1540,0,443,233,0,1,2,Pass
1671,0,1,4648,362,3500,0,1299,541,0,0,0,Pass
36,0,1,2651,994,597,3,971,761,0,0,0,Pass
484,0,0,3942,76,7146,0,1922,814,0,0,0,Pass
109,1,0,3069,201,4999,1,112,1907,1,2,0,Pass
915,1,1,6817,241,4596,1,411,1141,1,2,2,Pass
91,0,0,3606,494,5286,2,1501,320,1,2,2,Pass
851,0,0,4597,639,984,2,1547,273,1,2,2,Pass
1188,1,0,5672,518,9441,3,1064,1905,1,1,2,Pass
429,1,0,7037,263,1559,0,1616,776,1,2,0,Pass
1285,1,1,8442,966,185,0,346,1365,1,1,0,Pass
4,1,0,5320,723,8482,3,462,1229,1,1,2,Pass
759,1,0,9651,28,9585,2,860,624,0,2,1,Pass
631,0,1,2837,64,2669,2,933,379,1,2,0,Pass
108,1,1,810,564,108,3,76,1523,1,0,1,Pass
1467,0,1,727,732,4796,1,125,344,1,2,2,Pass
1522,0,0,9565,263,4371,1,550,153,0,1,2,Pass
980,0,1,4883,991,3897,2,187,1857,1,1,0,Pass
846,0,1,328,900,4685,3,44,1430,0,0,2,Pass
844,0,0,6846,429,7276,1,1834,1682,0,1,0,Pass
1856,1,0,7034,194,86,1,1071,1273,1,0,1,Pass
1017,1,1,8736,185,2978,0,820,622,1,2,2,Pass
1492,1,1,4964,323,8665,3,1396,729,0,2,0,Pass
570,1,1,4948,233,7480,2,550,50,1,1,0,Pass
1358,0,1,3882,545,2662,1,656,1579,0,2,0,Pass
1689,0,1,5830,39,7805,3,640,1381,1,2,1,Pass
171,0,0,8401,226,8173,1,1405,665,0,1,0,Pass
344,0,1,7236,277,5108,0,1715,57,0,0,2,Pass
1829,0,0,1231,718,1313,2,212,346,1,2,1,Pass
807,0,0,7454,919,9984,2,1346,1193,1,0,0,Pass
1614,1,0,559,550,8503,1,161,496,0,2,0,Pass
1755,0,0,2663,715,5158,3,1154,811,0,1,2,Pass
1251,1,1,6715,222,7110,3,547,419,1,1,0,Pass
1350,1,0,3186,651,1360,3,122,1662,1,0,1,Pass
681,0,1,3920,211,2645,2,1754,1306,0,0,1,Pass
1941,1,0,3702,928,1829,1,20,76,1,2,1,Pass
1234,0,1,6398,468,4928,0,967,1377,1,2,2,Pass
507,0,0,3164,71,6722,0,1323,456,1,2,1,Pass
1831,0,0,1878,908,3492,0,1984,738,0,1,1,Pass
1914,1,0,9468,870,7829,1,1996,303,1,2,1,Pass
734,1,1,8507,188,7999,2,458,927,0,2,2,Pass
1769,0,1,1796,454,7997,3,1718,1722,0,2,0,Pass
1364,1,0,3698,619,7105,3,1293,756,1,2,1,Pass
1853,0,0,5793,793,6908,0,1451,936,0,0,1,Pass
1650,1,1,2387,745,9630,3,1716,1512,0,2,2,Pass
611,0,0,1557,684,2245,0,301,1063,1,0,0,Pass
315,1,1,2134,374,731,1,268,715,1,2,1,Pass
707,1,1,6240,661,3167,0,1730,1675,1,1,2,Pass
539,0,0,2007,478,589,1,177,105,1,0,0,Pass
253,1,0,7223,117,480,1,96,115,1,1,0,Pass
1736,1,0,4819,607,3133,2,356,164,0,2,0,Pass
350,0,0,8913,949,7476,2,802,906,0,2,0,Pass
1315,0,0,7113,703,4887,0,1960,348,1,2,1,Pass
330,0,0,3477,683,3205,2,546,322,1,2,0,Pass
630,0,0,3659,17,5479,3,1473,745,0,0,1,Pass
402,0,1,8526,669,2608,3,78,1370,0,2,1,Pass
1701,1,1,5179,792,6044,2,1908,1885,0,1,2,Pass
782,1,0,3847,683,1751,1,1844,1255,0,0,1,Pass
816,0,0,9503,905,2022,0,219,1701,0,0,0,Pass
594,1,0,2304,920,9626,0,1574,1309,1,2,1,Pass
238,0,1,1790,740,151,2,990,120,1,1,0,Pass
1628,1,1,3720,264,7501,0,1047,1014,1,2,1,Pass
115,0,1,8401,506,6182,0,811,294,0,0,1,Pass
739,1,1,2882,26,7749,3,1293,647,1,2,2,Pass
73,1,0,3363,694,6120,1,288,1992,0,2,2,Pass
392,1,0,9921,397,4347,1,1854,1393,1,2,1,Pass
521,1,1,3826,135,1222,3,988,725,1,2,1,Pass
183,0,0,2940,734,5593,3,1347,845,1,2,0,Pass
418,1,0,972,10,7610,0,450,1433,0,2,0,Pass
1910,1,0,603,935,4905,3,1704,493,0,1,0,Pass
718,1,0,7587,819,3043,1,1735,158,1,2,2,Pass
275,0,0,3048,783,5498,1,1579,1233,1,2,2,Pass
1475,1,1,1690,756,477,0,1392,614,0,2,0,Pass
1880,0,1,592,967,235,3,41,1502,0,0,1,Pass
478,1,1,6583,179,2362,1,1173,510,0,0,2,Pass
1080,1,0,3872,722,4878,1,1621,518,0,1,1,Pass
953,1,0,5472,319,1372,1,1441,123,0,2,0,Pass
818,0,1,4217,195,2582,1,833,1669,1,0,0,Pass
1285,0,1,750,2,2921,1,1616,431,0,2,0,Pass
44,1,1,1309,281,8138,3,195,1729,0,1,0,Pass
734,1,0,8510,511,327,3,1472,1411,1,1,2,Pass
664,1,0,4240,741,8385,2,466,1944,0,1,0,Pass
685,0,1,1195,971,5742,3,1377,1052,1,0,1,Pass
962,1,0,4968,481,5972,1,551,1604,0,2,1,Pass
1183,1,1,5493,790,6538,1,1270,361,0,0,1,Pass
1934,1,0,8158,921,3680,0,1678,137,1,2,0,Pass
642,0,0,9454,2,6966,1,1810,1138,1,1,0,Pass
1948,0,0,4028,244,9185,2,418,1796,0,0,1,Pass
647,1,1,953,794,1186,0,1036,202,1,1,2,Pass
1734,0,0,7725,250,8169,0,1269,1804,0,2,2,Pass
159,1,0,4922,930,4766,0,509,1037,1,0,2,Pass
1423,0,1,9745,166,136,0,1206,1892,1,0,2,Pass
978,1,1,7577,740,2814,3,1453,656,0,0,2,Pass
932,1,0,1959,332,4722,2,954,485,1,0,0,Pass
145,1,1,4031,719,5509,2,154,86,0,1,2,Pass
974,0,1,7089,283,7117,2,644,871,1,1,1,Pass
10,0,1,5160,560,2778,2,1025,1288,1,1,2,Pass
1101,0,1,484,203,1456,3,1582,119,0,2,1,Pass
35,1,1,3008,461,4839,2,579,1386,1,1,2,Pass
1820,1,1,1062,174,3077,0,1534,0,1,1,2,Pass
1980,0,1,6,259,9909,0,1138,92,0,1,0,Pass
50,0,1,5790,129,5944,1,274,645,1,2,1,Pass
672,0,0,5837,326,978,3,1603,309,0,1,1,Pass
974,0,1,9160,723,6647,1,997,1940,0,2,1,Pass
402,1,1,5814,447,4523,0,74,872,1,2,1,Pass
873,1,1,8224,139,8625,1,1256,1540,0,1,1,Pass
1475,1,0,6488,342,5027,3,1665,1874,1,0,1,Pass
230,0,1,7507,229,2328,0,923,1862,0,2,2,Pass
121,1,0,137,241,8411,3,706,1944,0,0,1,Pass
900,0,0,7889,396,9488,1,1602,118,0,1,2,Pass
713,1,1,755,145,7384,1,1065,28,0,2,0,Pass
40,0,0,2030,423,5053,2,1265,793,1,0,1,Pass
1084,1,0,9521,322,8994,2,948,104,0,2,2,Pass
598,1,1,189,295,5177,3,288,1423,1,2,1,Pass
716,0,1,335,290,5135,3,1459,15,0,2,1,Pass
968,0,0,3108,318,6989,3,1049,1409,0,1,2,Pass
1687,1,1,4654,240,556,1,1976,1761,1,2,2,Pass
1588,0,0,5196,24,7011,0,1829,1058,0,0,0,Pass
680,0,0,5518,270,4053,1,1560,679,1,0,1,Pass
729,0,1,6062,853,3467,1,211,1505,1,1,0,Pass
772,1,1,7491,414,7305,1,409,1697,1,2,0,Pass
928,0,0,6967,75,5908,2,1634,1588,0,1,2,Pass
1657,1,0,3505,822,9064,0,1571,1022,1,0,2,Pass
1582,1,0,5846,150,3295,2,1203,461,1,0,0,Pass
1936,0,1,4705,766,9189,3,1296,707,1,2,1,Pass
655,1,0,7401,75,5040,1,441,423,0,1,2,Pass
202,0,1,9738,623,9572,1,221,33,0,1,2,Pass
1179,1,0,965,527,3084,0,457,232,1,0,0,Pass
357,0,1,3833,485,5309,3,375,1234,1,1,0,Pass
1444,0,1,9851,83,493,0,74,207,1,0,2,Pass
871,0,0,4730,765,2760,3,895,987,0,2,2,Pass
532,0,1,7860,529,3370,0,1206,838,0,2,0,Pass
1040,1,1,8301,998,3088,0,1239,1017,0,0,1,Pass
258,0,0,9878,430,7152,3,1240,1920,0,1,0,Pass
331,0,0,7235,114,2817,0,1139,1287,0,0,0,Pass
1196,1,0,4381,217,8237,3,1677,522,1,1,2,Pass
1788,0,0,3151,885,6186,0,745,37,1,0,0,Pass
204,1,1,6404,58,8528,1,948,717,0,2,1,Pass
1090,0,0,1158,131,8461,2,1250,1121,1,0,2,Pass
566,1,1,1626,770,6155,1,558,1785,0,2,2,Pass
581,1,1,2191,652,362,3,472,832,1,2,0,Pass
55,1,0,1775,856,9186,3,1279,889,1,0,2,Pass
151,0,1,6596,474,2184,2,1830,1108,0,2,2,Pass
519,0,1,7556,472,5321,1,1835,1524,1,2,2,Pass
837,1,1,6576,457,2893,0,572,1671,1,0,1,Pass
1462,1,0,7455,484,3274,1,1163,1448,1,1,2,Pass
1589,1,1,2736,396,4337,3,201,749,1,0,0,Pass
321,0,0,6885,38,7054,1,1063,672,1,2,1,Pass
889,1,0,179,965,3744,2,351,1972,1,0,2,Pass
460,0,0,2046,291,1408,0,1737,526,0,1,1,Pass
1481,1,1,2922,412,261,3,67,1542,0,0,1,Pass
536,0,1,1653,848,8461,1,1569,1840,1,0,1,Pass
1915,0,0,7929,748,6192,2,90,131,1,2,1,Pass
45,0,1,7590,991,7559,1,204,1342,1,2,0,Pass
702,0,0,3093,788,4210,2,46,1130,0,2,2,Pass
320,0,1,831,313,6110,3,508,905,0,1,2,Pass
1768,1,1,4437,355,300,2,1576,608,1,1,0,Pass
236,1,0,7953,604,6406,3,1764,1980,1,0,2,Pass
798,0,0,1505,986,9412,3,213,1222,1,2,2,Pass
171,0,0,1965,917,7509,1,121,1916,0,2,0,Pass
1835,0,1,3719,605,5249,2,721,1543,0,0,0,Pass
365,1,1,2615,365,5554,3,467,26,0,1,1,Pass
1334,1,1,6033,112,2538,3,1743,37,0,0,2,Pass
1902,0,1,4599,222,8423,3,1706,1567,0,1,1,Pass
656,0,1,2448,156,4811,2,1920,769,1,1,0,Pass
164,0,1,7843,878,8417,2,1450,253,1,0,2,Pass
1490,0,1,2693,186,2673,2,1928,1395,1,0,1,Pass
989,1,0,3718,930,2780,1,1968,1955,1,0,0,Pass
1617,0,0,7043,349,5562,3,1005,1308,0,2,1,Pass
931,1,0,3085,938,7784,3,1116,1976,1,1,0,Pass
1916,1,0,7840,915,1367,2,1351,90,0,0,1,Pass
441,1,0,4758,82,6871,2,589,1454,1,2,1,Pass
859,0,0,6818,371,6746,3,18,35,1,1,2,Pass
1294,1,0,6400,806,8492,3,1288,927,1,1,0,Pass
384,0,0,6930,654,8392,0,1784,647,1,1,2,Pass
1176,1,0,5774,796,1998,0,50,1201,0,1,0,Pass
648,0,1,9804,649,7705,1,504,657,0,2,1,Pass
185,0,0,1285,660,7412,0,338,804,1,0,2,Pass
234,1,0,477,616,8899,1,1891,805,0,0,0,Pass
1244,0,0,4634,577,8823,2,1425,1314,1,0,0,Pass
1829,1,0,5429,908,2659,0,1642,769,1,0,1,Pass
327,0,0,8773,24,5572,3,1002,685,1,2,2,Pass
501,1,1,851,988,6533,1,898,1503,1,2,0,Pass
1210,0,0,9569,230,8696,3,283,978,0,0,1,Pass
1725,0,0,1517,974,8808,2,1872,400,1,1,0,Pass
1021,1,1,1578,645,4227,1,178,107,0,0,1,Pass
220,0,1,8838,333,2732,3,654,33,1,2,2,Pass
1156,0,0,894,590,7878,3,626,1415,1,2,1,Pass
1275,1,1,7989,491,1252,2,629,1064,0,0,2,Pass
1580,0,0,8925,87,7045,3,508,1955,0,0,1,Pass
300,1,1,2741,463,5077,3,65,566,1,0,2,Pass
1118,0,0,3241,517,6342,0,86,35,1,1,2,Pass
1964,1,1,7377,726,4037,0,1008,1494,0,0,2,Pass
393,0,0,7720,178,2736,3,936,903,1,1,0,Pass
1520,0,1,6181,421,6605,2,1108,1707,1,0,0,Pass
267,1,0,3342,310,7821,0,731,969,0,2,1,Pass
249,1,1,1984,580,6679,3,989,884,0,2,1,Pass
1720,1,1,7812,560,1562,2,1897,61,1,1,0,Pass
578,1,1,2692,515,9026,2,913,1929,0,2,0,Pass
464,0,0,884,981,3923,0,657,942,1,1,1,Pass
1424,1,1,3877,383,682,3,437,1534,0,1,2,Pass
1371,0,0,8139,966,2424,1,32,1286,0,2,1,Pass
1648,1,0,1734,365,2625,3,1201,862,0,0,2,Pass
1903,0,1,118,613,3371,1,393,1237,1,0,1,Pass
427,0,0,2432,491,6282,1,1568,1792,0,2,0,Pass
1447,0,0,4838,575,9583,2,14,599,1,2,1,Pass
1267,1,0,1180,893,329,1,78,1540,1,1,1,Pass
1596,1,0,5341,585,91,2,214,97,0,1,0,Pass
422,1,0,8133,548,485,1,1129,629,0,0,1,Pass
46,1,0,64,14,9414,1,1622,1955,0,2,0,Pass
344,1,1,9319,383,4310,0,1426,1079,1,1,2,Pass
1306,1,0,2451,310,4089,1,1832,838,1,0,0,Pass
364,1,1,931,61,7384,3,698,1881,1,1,1,Pass
645,0,1,1840,319,6993,0,647,1341,1,0,0,Pass
1755,0,1,1401,487,9590,0,1173,1779,1,2,2,Pass
430,1,1,6001,79,4987,3,625,535,1,2,1,Pass
1145,0,0,9356,417,9168,2,1194,615,0,2,1,Pass
1711,0,1,3377,453,8535,2,309,74,0,2,2,Pass
1462,1,0,6242,569,6039,2,818,1794,0,2,0,Pass
1434,0,1,3872,198,5078,2,1828,744,1,2,0,Pass
1593,0,1,2147,269,7820,3,101,1930,1,0,0,Pass
718,1,1,5069,885,2924,2,1792,1052,0,0,0,Pass
1365,0,1,5558,319,6805,2,1537,289,1,2,1,Pass
258,0,1,139,728,9807,0,64,1644,0,0,0,Pass
198,1,1,4983,699,6905,3,1364,1311,1,2,0,Pass
952,1,0,1437,825,2198,1,90,439,0,0,1,Pass
100,1,0,4981,965,1568,0,1421,842,0,0,1,Pass
1434,1,0,6282,857,7196,2,296,775,0,0,1,Pass
749,1,0,6892,647,9876,1,575,1009,1,1,0,Pass
1455,1,0,393,101,4171,3,1573,15,0,2,2,Pass
750,1,1,6672,552,3075,0,1135,1370,0,2,0,Pass
869,1,0,9383,195,402,0,1757,636,0,0,1,Pass
377,0,1,6115,108,3163,2,1345,698,1,2,1,Pass
70,0,0,6333,76,5088,2,689,950,0,2,2,Pass
1518,0,0,8905,65,6940,2,688,1356,1,0,0,Pass
710,1,0,3179,954,407,2,161,1423,1,2,0,Pass
1430,1,1,892,351,2539,1,1027,1063,1,0,0,Pass
722,1,1,7441,722,8411,3,305,1362,1,2,1,Pass
1921,0,0,1635,606,3098,1,1177,332,0,1,2,Pass
1506,1,1,7713,642,6737,1,1941,1731,0,1,0,Pass
1742,0,0,5034,618,6257,1,975,1188,0,1,1,Pass
822,1,1,7343,714,7553,3,1590,1524,1,2,1,Pass
706,1,1,8909,544,4473,0,1045,948,1,1,0,Pass
1563,1,1,1633,302,3956,1,1995,1645,1,2,0,Pass
541,0,0,8237,73,4588,3,110,363,0,1,0,Pass
1397,1,0,2624,553,9543,1,1569,689,0,0,0,Pass
1195,0,1,9786,229,3112,3,1245,1105,0,2,0,Pass
549,1,1,9301,746,151,3,964,878,1,1,2,Pass
1440,0,1,8264,112,9993,0,1177,1944,1,1,1,Pass
499,0,0,9230,273,7508,3,52,1548,1,1,2,Pass
426,1,0,3132,583,5602,0,698,1357,1,2,0,Pass
1987,0,0,8583,416,3311,0,1954,1515,1,2,1,Pass
625,1,0,8652,857,6693,0,987,55,1,1,0,Pass
771,1,0,3554,981,3468,2,481,248,0,0,0,Pass
1480,0,1,8147,681,4327,0,246,1302,1,1,1,Pass
1754,1,0,2352,534,2705,3,1126,1704,1,2,2,Pass
124,0,1,9003,665,8526,2,76,115,0,2,0,Pass
1321,1,1,6694,331,4693,2,1881,1817,0,1,2,Pass
1106,0,1,5825,496,1155,2,1243,1220,1,0,0,Pass
1884,1,1,4122,126,5699,3,1890,855,1,1,2,Pass
76,1,0,1461,516,1761,0,806,392,0,1,0,Pass
840,1,1,6116,852,8005,3,973,1187,0,2,1,Pass
772,1,0,5000,638,8980,3,705,406,1,2,1,Pass
141,1,0,1837,179,5274,0,1431,300,1,1,1,Pass
765,0,0,7917,236,9388,2,82,1761,1,0,2,Pass
1108,1,1,5716,444,6145,0,415,1273,0,0,1,Pass
727,0,0,7433,824,5080,1,162,1061,1,2,2,Pass
1185,0,0,6405,682,7004,1,758,124,0,1,1,Pass
1579,1,0,8644,836,2412,2,1307,1369,1,2,2,Pass
1424,1,0,2112,528,4063,3,976,1775,1,2,0,Pass
458,1,1,6,785,6348,1,537,702,0,0,1,Pass
1146,1,0,4713,157,6911,3,1666,184,1,2,0,Pass
1360,0,0,491,746,9199,0,505,877,0,0,0,Pass
448,1,1,6579,985,372,2,1330,439,1,2,1,Pass
1733,1,1,288,28,7357,2,253,460,0,0,1,Pass
1038,0,0,2596,680,8199,3,203,1286,1,1,0,Pass
1497,0,0,5540,855,4002,0,727,88,1,0,1,Pass
1464,1,0,2964,165,9061,2,151,855,1,0,1,Pass
310,1,1,1849,381,681,0,730,874,0,2,2,Pass
382,1,1,4847,527,9179,0,452,439,1,2,0,Pass
1793,0,0,33,456,5651,1,1708,1044,1,1,1,Pass
1610,1,1,1087,942,1929,3,16,368,1,1,1,Pass
648,1,1,2690,935,4958,2,871,628,1,2,2,Pass
95,0,1,4147,429,3952,1,621,1185,0,1,0,Pass
883,0,0,770,456,8415,2,596,1710,1,0,0,Pass
1850,1,0,8700,472,9028,2,1630,694,0,2,2,Pass
1990,0,1,5116,798,8041,2,288,101,0,0,0,Pass
404,1,1,426,174,7291,2,265,742,1,1,2,Pass
1884,1,1,7226,83,3251,3,1736,1650,1,2,2,Pass
300,1,0,4164,223,924,3,51,1006,1,0,2,Pass
123,0,1,2250,93,1047,1,1997,921,1,0,0,Pass
1488,0,0,6351,69,1714,3,1624,1945,0,0,0,Pass
277,1,1,4490,443,3407,0,1841,314,0,0,1,Pass
196,0,1,3938,565,7415,0,1601,474,1,0,1,Pass
756,1,0,4717,328,4102,0,1784,1884,1,0,2,Pass
1976,1,0,9321,462,3514,2,780,863,0,1,0,Pass
1484,1,1,2644,973,8861,1,1672,386,0,2,1,Pass
356,1,0,3295,623,1163,0,969,463,1,1,0,Pass
635,0,0,8565,986,468,3,1642,1817,1,2,1,Pass
